NStage,RR,TopPres,StoF,DIST_C4H8_T1,RebDuty_T1,Puri_pred,Duty_pred
45,8,5,4,0.984242554,32744.5773,0.98830414,33632.03
45,8,5,5,0.990017787,40299.5194,0.99449635,40352.305
45,8,5,6,0.992990458,47913.8464,0.9971428,47590.426
45,8,5,7,0.994707094,55529.6204,0.9983512,55455.043
45,8,5,8,0.995780542,63136.0079,0.99896276,64535.312
45,8,5.5,1,0.843494296,14494.0294,0.8831457,16716.74
45,8,5.5,2,0.934406712,18816.3926,0.93989265,22311.342
45,8,5.5,3,0.968927471,26358.4581,0.9725008,28267.213
45,8,5.5,4,0.982640213,33930.7589,0.9876806,34736.555
45,8,5.5,5,0.988852069,41693.7208,0.9941735,41588.734
45,8,5.5,6,0.992082256,49493.5938,0.9969619,48991.8
45,8,5.5,7,0.993973592,57288.8885,0.9982408,57133.574
45,8,5.5,8,0.995164375,65071.2178,0.99889076,66579.17
45,8,6,1,0.839432083,14568.5559,0.88001716,17268.053
45,8,6,2,0.930783286,19431.2492,0.9375226,22997.707
45,8,6,3,0.966468831,27196.4305,0.971152,29160.146
45,8,6,4,0.980911885,35010.3326,0.9869903,35770.78
45,8,6,5,0.98758907,42969.9101,0.99381304,42776.95
45,8,6,6,0.991104476,50944.3347,0.9967586,50366.562
45,8,6,7,0.993170852,58908.1035,0.9981163,58819.242
45,8,6,8,0.994475865,66857.4579,0.99880946,68647.7
45,9,3.5,1,0.862130698,15575.0455,0.908298,14923.925
45,9,3.5,2,0.948008739,18541.4743,0.9560739,20251.52
45,9,3.5,3,0.977539605,22830.5263,0.9807234,25661.498
45,9,3.5,4,0.98822036,29826.4946,0.9915117,31521.99
45,9,3.5,5,0.992857605,36551.1541,0.9959933,37857.82
45,9,3.5,6,0.995155718,43459.7547,0.99789906,44663.227
45,9,3.5,7,0.996440263,50441.2457,0.9987747,51924.184
45,9,3.5,8,0.997234911,57433.5736,0.99922293,59989.99
45,9,4,1,0.858170112,15633.0762,0.90583163,15873.513
45,9,4,2,0.944681926,18913.9771,0.95447856,21232.584
45,9,4,3,0.975343612,23834.6794,0.9798981,26722.074
45,9,4,4,0.986831272,31380.0845,0.99110717,32712.488
45,9,4,5,0.991880008,38429.3612,0.99578536,39170.332
45,9,4,6,0.994424612,45606.1575,0.9977821,46085.836
45,9,4,7,0.995864434,52824.7278,0.9987029,53493.477
45,9,4,8,0.996758581,60039.1769,0.9991759,61876.133
45,9,4.5,1,0.854113859,15690.8593,0.9031664,16728.465
45,9,4.5,2,0.94127687,19289.5041,0.95272094,22135.84
45,9,4.5,3,0.97299076,25871.3568,0.9789769,27754.822
45,9,4.5,4,0.985342527,32799.6698,0.9906521,33905.055
45,9,4.5,5,0.990819893,40105.2821,0.99555016,40482.32
45,9,4.5,6,0.993617256,47518.6556,0.9976495,47528.02
45,9,4.5,7,0.995222321,54944.9414,0.99862146,55116.938
45,9,4.5,8,0.996225722,62361.3072,0.9991226,63821.145
45,9,5,1,0.850006938,15748.6918,0.9003169,17489.984
45,9,5,2,0.937796398,19684.8584,0.950801,22976.383
45,9,5,3,0.970690091,26774.8532,0.977956,28748.184
45,9,5,4,0.983754987,34063.702,0.9901428,35056.258
45,9,5,5,0.989668614,41625.3406,0.9952854,41752.207
45,9,5,6,0.992742154,49238.371,0.99749976,48956.883
45,9,5,7,0.994525469,56852.9485,0.9985293,56782.125
45,9,5,8,0.995639636,64459.326,0.99906224,65834.016
45,9,5.5,1,0.845872222,15806.8943,0.8973011,18142.2
45,9,5.5,2,0.934243194,20124.3729,0.94872075,23733.121
45,9,5.5,3,0.968275373,27672.8364,0.9768313,29693.457
45,9,5.5,4,0.982087446,35227.076,0.98957616,36148.96
45,9,5.5,5,0.988455723,42999.6711,0.9949886,42983.004
45,9,5.5,6,0.991796401,50799.3866,0.997331,50360.246
45,9,5.5,7,0.99375581,58594.8158,0.9984253,58466.555
45,9,5.5,8,0.994997269,66377.6598,0.9989942,67887.89
45,9,6,1,0.841718589,15865.0943,0.89414036,18680.324
45,9,6,2,0.930558229,20723.0664,0.9464844,24411.912
45,9,6,3,0.965752958,28497.243,0.97559965,30582.85
45,9,6,4,0.980320219,36302.0016,0.98894787,37176.914
45,9,6,5,0.987149374,44259.2287,0.9946569,44167.957
45,9,6,6,0.990776995,52233.4685,0.9971415,51735.43
45,9,6,7,0.99291823,60197.735,0.9983083,60157.363
45,9,6,8,0.994282852,68146.9594,0.9989174,69963.72
45,10,3.5,1,0.863310484,16961.6915,0.9209855,16455.057
45,10,3.5,2,0.947239675,19924.4762,0.96310425,21770.162
45,10,3.5,3,0.97678261,24211.252,0.98393995,27154.322
45,10,3.5,4,0.987735398,31207.4303,0.9928786,32983.734
45,10,3.5,5,0.992558245,37933.3335,0.9965787,39280.08
45,10,3.5,6,0.994962062,44842.5021,0.99816704,46026.84
45,10,3.5,7,0.996308558,51823.4339,0.9989107,53230.562
45,10,3.5,8,0.997140846,58817.3923,0.9993001,61262.7
45,10,4,1,0.859344549,16999.4695,0.9185591,17371.432
45,10,4,2,0.943883988,20276.0413,0.9616254,22709.727
45,10,4,3,0.974525952,25194.8957,0.9831915,28185.428
45,10,4,4,0.986290315,32741.6084,0.9925109,34159.453
45,10,4,5,0.991533778,39791.7127,0.996387,40583.65
45,10,4,6,0.994188728,46968.2832,0.99805766,47452.055
45,10,4,7,0.995704862,54182.9895,0.99884284,54814.93
45,10,4.5,1,0.855283461,17038.1687,0.9159381,18184.055
45,10,4.5,2,0.940447533,20632.3031,0.9599966,23577.707
45,10,4.5,3,0.972110616,27211.7669,0.98235685,29187.293
45,10,4.5,4,0.984744825,34131.0796,0.9920977,35330.426
45,10,4.5,5,0.990418686,41454.593,0.9961704,41879.44
45,10,4.5,6,0.993355377,48857.4052,0.99793375,48891.65
45,10,4.5,7,0.995030385,56287.1895,0.99876606,56448.97
45,10,4.5,8,0.996081154,63703.8205,0.999205,65115.438
45,10,5,1,0.851148945,17077.9825,0.9131341,18910.555
45,10,5,2,0.936933142,21009.3321,0.9582161,24394.73
45,10,5,3,0.969754979,28096.9707,0.9814315,30169.516
45,10,5,5,0.98923536,42945.6785,0.995927,43136.945
45,10,5,6,0.992438466,50561.5882,0.997794,50311.32
45,10,5,7,0.994302323,58176.5865,0.9986793,58105.758
45,10,5,8,0.995474197,65783.5364,0.999148,67128.49
45,10,5.5,1,0.846975971,17118.4574,0.91016245,19543.12
45,10,5.5,2,0.933343152,21431.1523,0.95628387,25137.088
45,10,5.5,3,0.967277788,28965.5381,0.98041135,31104.285
45,10,5.5,4,0.981368804,36535.2417,0.9911205,37545.9
45,10,5.5,5,0.987967309,44305.1013,0.9956538,44357.72
45,10,5.5,6,0.991451224,52105.245,0.9976367,51709.883
45,10,5.5,7,0.993498578,59901.3207,0.9985815,59785.426
45,10,5.5,8,0.99479972,67683.943,0.99908364,69179.375
45,10,6,1,0.842784708,17160.9727,0.90704143,20071.822
45,10,6,2,0.929618111,22012.1205,0.9542015,25809.578
45,10,6,3,0.964706919,29784.5718,0.9792919,31991.297
45,10,6,4,0.979550815,37584.1875,0.9905491,38567.45
45,10,6,5,0.98660432,45547.8221,0.99534845,45539.266
45,10,6,6,0.99038072,53522.6206,0.99746,53084.867
45,10,6,7,0.99262875,61487.2088,0.99847144,61477.875
45,10,6,8,0.994057474,69436.994,0.9990112,71259.086
50,1,3.5,1,0.698050204,4416.07397,0.76307565,2542.0269
50,1,3.5,2,0.791911341,7260.07264,0.8458217,8099.2334
50,1,3.5,3,0.876636856,11543.5274,0.9170159,13880.525
50,1,3.5,4,0.948687374,18768.2218,0.9611475,20138.578
50,1,3.5,5,0.984371412,25639.4531,0.9828429,26967.645
50,1,3.5,6,0.993683127,32629.3474,0.9923313,34326.258
50,1,3.5,7,0.996611704,39647.3071,0.9963363,42070.56
50,1,3.5,8,0.997855816,46667.711,0.9980671,50231.81
50,1,4,1,0.701125913,4637.15712,0.76247305,3457.766
50,1,4,2,0.800774037,7801.43982,0.84449464,9087.51
50,1,4,3,0.890090129,12725.3537,0.9157697,14921.484
50,1,4,4,0.95951657,20522.6641,0.96040183,21261.98
50,1,4,5,0.987061926,27696.4233,0.9824878,28157.188
50,1,4,6,0.994215158,34927.3329,0.99217117,35585.023
50,1,4,7,0.996689326,42170.2603,0.9962572,43501.492
50,1,4,8,0.997809233,49408.7131,0.99802095,51987.156
50,1,4.5,1,0.70369034,4847.13974,0.7617246,4371.6104
50,1,4.5,2,0.808391924,8336.21152,0.8430169,10053.529
50,1,4.5,3,0.901004483,14991.7916,0.91438615,15946.247
50,1,4.5,4,0.966214904,22108.4083,0.9595658,22384.105
50,1,4.5,5,0.988339422,29528.0491,0.98208445,29354.697
50,1,4.5,6,0.994363174,36975.5483,0.9919857,36855.273
50,1,4.5,7,0.99662061,44423.429,0.99616337,44973.04
50,1,4.5,8,0.997682048,51860.8338,0.99796534,53803.438
50,1,5,1,0.70583091,5048.50545,0.7608383,5252.622
50,1,5,2,0.814959293,8876.7454,0.8414006,10976.774
50,1,5,3,0.909890884,16071.1373,0.9128723,16964.479
50,1,5,4,0.970241962,23549.399,0.95864046,23501.957
50,1,5,5,0.988898101,31181.2005,0.9816319,30555.287
50,1,5,6,0.994305204,38825.277,0.9917733,38144.76
50,1,5,7,0.996443144,46462.4081,0.9960534,46489.074
50,1,5,8,0.997497818,54086.2896,0.9978994,55690.1
50,1,5.5,1,0.707639888,5242.921,0.75982314,6038.4336
50,1,5.5,2,0.820666937,9445.19258,0.83965814,11847.737
50,1,5.5,3,0.916978845,17121.204,0.91123563,17961.973
50,1,5.5,4,0.972621316,24862.0101,0.9576265,24624.826
50,1,5.5,5,0.989051517,32688.521,0.9811284,31767.975
50,1,5.5,6,0.99410378,40514.7324,0.99153215,39473.793
50,1,5.5,7,0.996203144,48328.6467,0.9959259,48064.77
50,1,5.5,8,0.997262482,56127.5597,0.99782217,57661.793
50,1,6,1,0.709112337,5432.0714,0.75868833,6716.1484
50,1,6,2,0.825590631,10107.7079,0.83780164,12654.453
50,1,6,3,0.922466163,18108.7629,0.90948373,18912.95
50,1,6,4,0.974028897,26069.8339,0.95652467,25735.316
50,1,6,5,0.988918613,34075.4789,0.98057175,32995.523
50,1,6,6,0.993784092,42071.8865,0.9912599,40864.758
50,1,6,7,0.995888169,50052.1863,0.9957792,49723.93
50,1,6,8,0.996969158,58016.5919,0.99773234,59735.53
50,2,3.5,1,0.745397453,5829.91192,0.785134,4030.8372
50,2,3.5,2,0.846932821,8736.04627,0.8665966,9563.832
50,2,3.5,3,0.927597642,13089.9246,0.9313038,15284.224
50,2,3.5,4,0.976191935,20280.7476,0.9687004,21484.229
50,2,3.5,5,0.991157167,27057.5017,0.9863037,28234.129
50,2,3.5,6,0.995585182,34022.2984,0.99384135,35521.273
50,2,3.5,7,0.997334386,41033.7401,0.99700737,43217.23
50,2,3.5,8,0.99819131,48052.9161,0.99838734,51380.05
50,2,4,1,0.746553475,6030.60456,0.78416616,4990.8545
50,2,4,2,0.85298126,9257.11604,0.86508435,10582.972
50,2,4,3,0.935466968,14271.9652,0.9300834,16357.029
50,2,4,4,0.979139006,21971.3647,0.9680241,22645.66
50,2,4,5,0.991644596,29080.4463,0.98598766,29454.293
50,2,4,6,0.995591557,36295.0484,0.99369586,36809.03
50,2,4,7,0.997237056,43534.414,0.9969328,44670.4
50,2,4,8,0.998068236,50772.0331,0.9983427,53161.637
50,2,4.5,1,0.747336228,6221.63511,0.7830483,5941.042
50,2,4.5,2,0.857848351,9774.51509,0.863413,11571.697
50,2,4.5,3,0.941001743,16475.9039,0.9287268,17417.379
50,2,4.5,4,0.980588911,23513.0863,0.9672642,23792.55
50,2,4.5,5,0.991713174,30886.1976,0.9856283,30681.4
50,2,4.5,6,0.995441938,38322.7957,0.99352723,38108.926
50,2,4.5,7,0.997052368,45767.6255,0.9968446,46162.844
50,2,4.5,8,0.997890904,53204.0386,0.99828947,55004.562
50,2,5,1,0.747781233,6404.94887,0.7817923,6838.6123
50,2,5,2,0.861782991,10300.0548,0.86159515,12518.892
50,2,5,3,0.944854172,17518.1616,0.9272388,18461.201
50,2,5,4,0.981198097,24917.2901,0.96642035,24934.256
50,2,5,5,0.991560068,32516.0901,0.9852239,31910.912
50,2,5,6,0.995180718,40152.3833,0.9933341,39427.35
50,2,5,7,0.996802612,47787.908,0.9967419,47700.355
50,2,5,8,0.997666621,55411.0562,0.99822676,56912.938
50,2,5.5,1,0.748011047,6582.42542,0.78041077,7629.6533
50,2,5.5,2,0.864904902,10857.082,0.8596443,13402.167
50,2,5.5,3,0.947438538,18535.6023,0.9256253,19464.422
50,2,5.5,4,0.981306243,26202.3578,0.96549225,26079.475
50,2,5.5,5,0.991225527,34003.1805,0.9847725,33152.84
50,2,5.5,6,0.994835174,41824.0853,0.99311465,40783.773
50,2,5.5,7,0.996500796,49636.1215,0.99662304,49303.66
50,2,5.5,8,0.997400456,57434.6678,0.9981538,58905.562
50,2,6,1,0.748044629,6755.3275,0.778916,8314.717
50,2,6,2,0.867321819,11533.8304,0.8575746,14202.349
50,2,6,3,0.936009368,16688.8813,0.9238925,20415.496
50,2,6,4,0.981139894,27385.6425,0.9644791,27187.87
50,2,6,5,0.990759613,35372.0859,0.9842715,34386.406
50,2,6,6,0.994408257,43363.9936,0.9928665,42190.9
50,2,6,7,0.996132714,51343.0047,0.99648666,50985.688
50,2,6,8,0.997084189,59306.9599,0.9980694,60997.824
50,3,3.5,1,0.784625677,7238.53653,0.8068849,5570.964
50,3,3.5,2,0.893356736,10200.5721,0.8856553,11076.531
50,3,3.5,3,0.960724082,14587.1849,0.94344854,16743.434
50,3,3.5,4,0.986392085,21708.3594,0.9748025,22892.97
50,3,3.5,5,0.993820649,28455.6872,0.9890283,29550.209
50,3,3.5,6,0.99651854,35410.7456,0.9950203,36758.39
50,3,3.5,7,0.997743954,42418.9443,0.9975338,44406.74
50,3,3.5,8,0.998397986,49436.6613,0.99864185,52570.29
50,3,4,1,0.784179927,7418.78669,0.80556726,6569.3765
50,3,4,2,0.895996686,10702.5746,0.88401955,12120.916
50,3,4,3,0.962756069,15757.6185,0.9422825,17841.664
50,3,4,4,0.986611315,23366.0111,0.9741931,24067.936
50,3,4,5,0.993665674,30452.6807,0.988746,30797.344
50,3,4,6,0.996318657,37660.7031,0.994887,38068.125
50,3,4,7,0.9975531,44898.8482,0.99746305,45874.44
50,3,4,8,0.998231058,52133.4396,0.9985987,54375.54
50,3,4.5,1,0.783452577,7590.68144,0.80409384,7543.3687
50,3,4.5,2,0.897759381,11195.9898,0.8822176,13127.716
50,3,4.5,3,0.963677946,17895.0881,0.94098413,18924.027
50,3,4.5,4,0.986453358,24882.2054,0.97350705,25232.441
50,3,4.5,5,0.993339098,32236.3105,0.9884245,32049.426
50,3,4.5,6,0.996025547,39667.7289,0.99473274,39399.215
50,3,4.5,7,0.997311896,47110.561,0.9973801,47382.9
50,3,4.5,8,0.99802265,54548.2731,0.99854773,56236.73
50,3,5,1,0.782513245,7756.18983,0.80247957,8446.586
50,3,5,2,0.898772967,11703.4496,0.8802614,14087.216
50,3,5,3,0.963982582,18913.3098,0.9395565,19978.705
50,3,5,4,0.985996468,26261.6953,0.97274315,26398.984
50,3,5,5,0.992909071,33846.785,0.988062,33308.055
50,3,5,6,0.995662263,41479.1899,0.99455625,40755.816
50,3,5,7,0.997013367,49112.9726,0.99728364,48949.676
50,3,5,8,0.997769566,56735.6788,0.9984881,58169.156
50,3,5.5,1,0.78136669,7916.68452,0.8007399,9229.5
50,3,5.5,2,0.899233389,12252.4639,0.87816465,14965.198
50,3,5.5,3,0.963739642,19901.3592,0.93800324,20983.441
50,3,5.5,4,0.985378094,27524.7909,0.9719001,27558.05
50,3,5.5,5,0.99237437,35314.5655,0.9876563,34573.688
50,3,5.5,6,0.995238785,43132.6263,0.9943554,42148.25
50,3,5.5,7,0.996664698,50943.8012,0.9971727,50587.27
50,3,5.5,8,0.997476691,58741.8143,0.9984191,60189.805
50,3,6,1,0.78009766,8073.25282,0.79889053,9880.899
50,3,6,2,0.899172138,12947.4587,0.87594146,15731.714
50,3,6,3,0.963101542,20826.972,0.936329,21926.527
50,3,6,4,0.984598822,28688.9049,0.97097623,28667.037
50,3,6,5,0.991748661,36665.8651,0.9872049,35818.79
50,3,6,6,0.994751005,44655.4626,0.9941284,43569.477
50,3,6,7,0.996267215,52633.5148,0.9970455,52291.977
50,3,6,8,0.997137416,60597.3745,0.99833953,62295.6
50,4,3.5,1,0.815543943,8641.86851,0.8280069,7140.647
50,4,3.5,2,0.925697789,11637.7615,0.90281075,12617.4375
50,4,3.5,3,0.975281247,16020.9828,0.9536346,18235.826
50,4,3.5,4,0.990217703,23114.9174,0.97970235,24331.861
50,4,3.5,5,0.995037886,29845.0293,0.99117106,30911.926
50,4,3.5,6,0.997004737,36795.6695,0.9959428,38036.15
50,4,3.5,7,0.997976088,43802.9748,0.99794865,45633.082
50,4,3.5,8,0.998520054,50819.044,0.99884546,53800.28
50,4,4,1,0.81372767,8801.76946,0.82637453,8174.857
50,4,4,2,0.9253354,12116.2374,0.90111256,13692.088
50,4,4,3,0.974749467,17165.2992,0.95254076,19363.963
50,4,4,4,0.989715004,24746.5819,0.9791549,25525.277
50,4,4,5,0.99464487,31819.2885,0.9909174,32185.324
50,4,4,6,0.996710102,39025.4868,0.99581987,39374.85
50,4,4,7,0.997735786,46260.5698,0.9978814,47110.137
50,4,4,8,0.998325632,53498.6936,0.9988038,55621.023
50,4,4.5,1,0.811757266,8954.30616,0.82457876,9173.624
50,4,4.5,2,0.924447864,12591.9856,0.8992435,14715.773
50,4,4.5,3,0.973842595,19277.5562,0.95132095,20455.97
50,4,4.5,4,0.989046743,26239.5499,0.9785377,26707.662
50,4,4.5,5,0.994165835,33581.0089,0.99062854,33461.04
50,4,4.5,6,0.996346727,41009.9965,0.99567795,40740.926
50,4,4.5,7,0.99745546,48454.6313,0.9978031,48640.53
50,4,4.5,8,0.998090713,55890.3956,0.9987551,57501.01
50,4,5,1,0.809599802,9101.97184,0.8226368,10044.605
50,4,5,2,0.923195204,13081.7959,0.8972138,15659.572
50,4,5,3,0.972764527,20271.6184,0.94997627,21509.893
50,4,5,4,0.988231924,27595.1616,0.9778488,27894.834
50,4,5,5,0.993599529,35174.4088,0.99030226,34745.668
50,4,5,6,0.995927882,42805.2773,0.99551564,42134.184
50,4,5,7,0.997125819,50437.5773,0.9977125,50241.6
50,4,5,8,0.997817568,58060.5159,0.99869835,59458.156
50,4,5.5,1,0.807369361,9245.32072,0.82056665,10785.842
50,4,5.5,2,0.921648197,13616.0157,0.89503634,16488.516
50,4,5.5,3,0.971469894,21236.0598,0.9485086,22487.977
50,4,5.5,4,0.987328081,28837.8296,0.97708666,29043.75
50,4,5.5,5,0.992967583,36623.9767,0.98993653,36021.105
50,4,5.5,6,0.995458014,44440.1852,0.9953313,43554.777
50,4,5.5,7,0.996748039,52250.9559,0.99760854,51917.445
50,4,5.5,8,0.997505811,60048.7364,0.998633,61502.23
50,4,6,1,0.80504082,9385.61362,0.81838644,11400.461
50,4,6,2,0.91978331,14323.8659,0.8927244,17214.219
50,4,6,3,0.969988894,22143.1159,0.9469206,23399.62
50,4,6,4,0.986325492,29985.2004,0.9762486,30118.182
50,4,6,5,0.99225486,37957.9501,0.98952866,37243.844
50,4,6,6,0.994913903,45946.2618,0.9951228,44965.523
50,4,6,7,0.996322192,53924.3203,0.99748975,53635.742
50,4,6,8,0.997146031,61887.4617,0.99855804,63619.105
50,5,3.5,1,0.838140919,10040.3526,0.848179,8745.9
50,5,3.5,2,0.943612138,13052.1815,0.91798055,14183.58
50,5,3.5,3,0.981054612,17422.578,0.96208286,19750.6
50,5,3.5,4,0.991833886,24513.8376,0.9836189,25785.154
50,5,3.5,5,0.995617991,31232.8033,0.99285555,32302.05
50,5,3.5,6,0.997258061,38180.5007,0.99666655,39353.504
50,5,3.5,7,0.998102785,45186.7205,0.99827707,46883.8
50,5,3.5,8,0.998588704,52203.1743,0.9990093,55061.836
50,5,4,1,0.835340361,10179.5054,0.8462836,9785.48
50,5,4,2,0.941577281,13508.3469,0.9162744,15268.825
50,5,4,3,0.979772617,18555.9182,0.96107054,20896.816
50,5,4,4,0.991092851,26117.9827,0.98312724,27006.184
50,5,4,5,0.995127467,33184.519,0.9926265,33612.664
50,5,4,6,0.996909732,40388.2737,0.99655265,40735.066
50,5,4,7,0.997832976,47625.0807,0.9982133,48386.836
50,5,4,8,0.998374316,54858.3555,0.9989692,56899.613
50,5,4.5,1,0.832414329,10313.0819,0.8442165,10756.661
50,5,4.5,2,0.939319061,13966.1484,0.914396,16286.836
50,5,4.5,3,0.978288402,20620.4945,0.95994014,21994.424
50,5,4.5,4,0.990242076,27588.7148,0.98257273,28212.973
50,5,4.5,5,0.994560577,34925.1376,0.99236566,34916.832
50,5,4.5,6,0.996499968,42351.0158,0.99642146,42133.99
50,5,4.5,7,0.997519684,49795.9504,0.9981392,49949.5
50,5,4.5,8,0.998119434,57233.1235,0.9989225,58800.27
50,5,5,1,0.829388985,10442.4293,0.84199584,11597.33
50,5,5,2,0.936876871,14436.933,0.91235363,17186.668
50,5,5,3,0.976767693,21613.0011,0.9586914,23012.697
50,5,5,4,0.989286493,28924.7137,0.98195285,29383.613
50,5,5,5,0.993923935,36498.6228,0.99207085,36203.832
50,5,5,6,0.996043633,44130.1629,0.9962718,43550.3
50,5,5,7,0.997163676,51762.2801,0.9980539,51585.633
50,5,5,8,0.997825484,59384.4103,0.99886864,60779.613
50,5,5.5,1,0.826326764,10568.6409,0.8396413,12312.878
50,5,5.5,2,0.934298453,14955.1322,0.9101578,17976.635
50,5,5.5,3,0.975098458,22558.6771,0.9573245,23960.404
50,5,5.5,4,0.988257493,30148.052,0.98126525,30498.969
50,5,5.5,5,0.993236349,37932.2132,0.99174005,37448.84
50,5,5.5,6,0.995533968,45747.4093,0.99610174,44955.28
50,5,5.5,7,0.996763852,53557.9285,0.99795645,53269.305
50,5,5.5,8,0.997496343,61355.8175,0.9988068,62837.688
50,5,6,1,0.823201528,10692.6043,0.8371733,12890.951
50,5,6,2,0.931538989,15663.5561,0.9078206,18673.584
50,5,6,3,0.973340379,23444.408,0.9558404,24852.838
50,5,6,4,0.987140832,31280.9292,0.9805074,31548.568
50,5,6,5,0.992468264,39249.1531,0.9913705,38648.203
50,5,6,6,0.994958721,47236.4982,0.9959096,46340.207
50,5,6,7,0.996314193,55214.5273,0.9978453,54965.15
50,5,6,8,0.997120198,63177.937,0.998736,64928.2
50,6,3.5,1,0.853410593,11434.3316,0.8671125,10346.553
50,6,3.5,2,0.952319008,14452.2278,0.9311808,15758.081
50,6,3.5,3,0.983437969,18816.2173,0.96902645,21285.953
50,6,3.5,4,0.99252845,25892.1646,0.986739,27261.6
50,6,3.5,5,0.995875647,32617.1423,0.99418056,33722.633
50,6,3.5,6,0.997373537,39564.0138,0.99723643,40706.008
50,6,3.5,7,0.998159549,46570.7323,0.9985388,48159.805
50,6,3.5,8,0.998619814,53583.5275,0.99914205,56332.676
50,6,4,1,0.849982174,11552.883,0.86501867,11353.792
50,6,4,2,0.949634603,14886.2915,0.9295114,16811.857
50,6,4,3,0.981903343,19918.0684,0.96809864,22405.217
50,6,4,4,0.991681666,27494.522,0.9862973,28486.684
50,6,4,5,0.995327586,34549.6761,0.9939728,35057.76
50,6,4,6,0.996991392,41749.7821,0.9971304,42125.406
50,6,4,7,0.997867621,48985.7344,0.99847806,49705.82
50,6,4,8,0.998383814,56222.0041,0.99910355,58201.46
50,6,4.5,1,0.846457407,11667.3211,0.8627448,12286.386
50,6,4.5,2,0.946821276,15323.7488,0.9276721,17797.693
50,6,4.5,3,0.980232265,21971.4201,0.9670619,23479.988
50,6,4.5,4,0.990742116,28939.6694,0.985799,29685.697
50,6,4.5,5,0.994717907,36268.0252,0.99373615,36363.516
50,6,4.5,6,0.996545257,43695.7723,0.9970089,43543.77
50,6,4.5,7,0.997534587,51139.7062,0.998408,51302.94
50,6,4.5,8,0.998113469,58575.336,0.9990589,60131.49
50,6,5,1,0.842873968,11778.6073,0.8603095,13109.943
50,6,5,2,0.943910786,15776.467,0.92566884,18669.557
50,6,5,3,0.978536101,22943.2487,0.9659147,24481.781
50,6,5,4,0.989722403,30248.0273,0.9852416,30845.613
50,6,5,5,0.994032268,37823.8091,0.99346894,37639.094
50,6,5,6,0.996058063,45454.6373,0.99687034,44955.43
50,6,5,7,0.997153368,53086.3418,0.99832785,52939.023
50,6,5,8,0.997806799,60708.6503,0.9990078,62112.633
50,6,5.5,1,0.839271729,11887.7374,0.85773295,13811.049
50,6,5.5,2,0.940907798,16279.2462,0.9235096,19447.568
50,6,5.5,3,0.976723427,23873.1306,0.9646559,25423.432
50,6,5.5,4,0.988605055,31459.3374,0.9846221,31944.635
50,6,5.5,5,0.993295553,39239.2618,0.99316865,38863.668
50,6,5.5,6,0.995515288,47054.3665,0.99671316,46340.773
50,6,5.5,7,0.996727303,54864.6511,0.9982362,54608.76
50,6,5.5,8,0.997459062,62662.5995,0.99894935,64154.195
50,6,6,1,0.835645212,11995.4273,0.85503674,14371.141
50,6,6,2,0.937761167,16984.0899,0.92120427,20129.525
50,6,6,3,0.974809017,24739.297,0.9632848,26305.371
50,6,6,4,0.987413638,32571.2938,0.98393774,32977.066
50,6,6,5,0.992480775,40538.8815,0.99283296,40047.758
50,6,6,6,0.994916147,48526.8515,0.9965356,47712.766
50,6,6,7,0.996252771,56504.6536,0.99813205,56293.457
50,6,6,8,0.997063426,64468.1436,0.9988826,66227.17
50,7,3.5,1,0.863106668,12825.2232,0.8845806,11910.131
50,7,3.5,2,0.956271069,15841.9496,0.9425076,17297.432
50,7,3.5,3,0.984336688,20201.457,0.97469294,22789.762
50,7,3.5,4,0.99275406,27271.494,0.9892195,28729.025
50,7,3.5,5,0.995944207,34001.61,0.9952242,35154.66
50,7,3.5,6,0.99739854,40950.8273,0.997687,42083.414
50,7,3.5,7,0.998165972,47952.2928,0.9987485,49472.992
50,7,3.5,8,0.998620585,54964.3985,0.9992504,57615.773
50,7,4,1,0.859345985,12923.2621,0.8823587,12892.287
50,7,4,2,0.953356751,16256.7509,0.940909,18325.182
50,7,4,3,0.982692629,21280.3214,0.9738488,23876.684
50,7,4,4,0.991845086,28857.8903,0.98882246,29933.725
50,7,4,5,0.995357111,35908.6057,0.995035,36475.934
50,7,4,6,0.996984159,43111.7293,0.9975883,43501.742
50,7,4,7,0.997853694,50346.6975,0.9986909,51033.01
50,7,4,8,0.998370664,57583.2613,0.9992134,59509.82
50,7,4.5,1,0.855501945,13018.5353,0.8799507,13790.533
50,7,4.5,2,0.950356632,16673.0314,0.93914616,19272.24
50,7,4.5,3,0.980931771,23316.9089,0.97290534,24933.684
50,7,4.5,4,0.990846095,30279.8835,0.98837453,31129.662
50,7,4.5,5,0.994706036,37612.3332,0.99481976,37780.137
50,7,4.5,6,0.996516291,45042.1184,0.99747527,44922.69
50,7,4.5,7,0.997498664,52481.0193,0.9986247,52633.54
50,7,4.5,8,0.998083026,59918.4599,0.9991711,61444.742
50,7,5,1,0.8516073,13111.735,0.877374,14597.186
50,7,5,2,0.94726567,17108.4055,0.9372228,20126.686
50,7,5,3,0.979144964,24271.1721,0.97185993,25928.459
50,7,5,4,0.989761108,31574.8946,0.9878732,32283.87
50,7,5,5,0.993987599,39149.6381,0.99457663,39049.9
50,7,5,6,0.99599812,46778.6478,0.99734676,46341.176
50,7,5,7,0.99709804,54410.1147,0.99854916,54282.85
50,7,5,8,0.997759268,62031.9962,0.9991225,63431.812
50,7,5.5,1,0.84769758,13203.842,0.87464845,15282.455
50,7,5.5,2,0.94409011,17594.6237,0.9351446,20899.783
