,Index,Alias,Sol_prop,Pro_var,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
92,18,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[58 9.847596004932228 3.528605736435251 2.426761589423451 19
 1.973386940923454 3.5558660854994657]",[0.94388777 0.94693285 0.93820941 0.9533639  0.95476902],"[17509.08203125 19035.58007812 18761.40234375 19160.19726562
 20217.2265625 ]",[0.98736805 0.9890871  0.98908722 0.98449636 0.98660743],[8470.37207031 6307.38476562 7478.66503906 6249.34765625 4350.23193359],0.94743259,18936.69766,0.987329233,6571.200293,0.006113689,868.1358082,0.001716295,1381.031058,0.982717519,0.004135175,18175.6649,0.982692766,0.997285644,7927.99405,FALSE,FALSE,6464287.68,6063280.83,8662666.6,26103.65895
93,18,C5H8O3-D2,"[   1.49938283    3.05229389  116.11672    1071.2011      204.390902
    1.56011254]","[58 9.847596004932228 3.528605736435251 2.426761589423451 19
 1.973386940923454 3.5558660854994657]",[0.9468438  0.95289475 0.95043373 0.9610486  0.96221715],"[24009.15820312 24283.59765625 23713.98046875 25672.95117188
 26420.16796875]",[0.99400359 0.99795973 0.99738652 0.99650627 0.99802244],"[12969.13476562 11803.6171875  12217.98339844 10942.81152344
  9955.8671875 ]",0.954687607,24819.97109,0.996775711,11577.88281,0.005999856,1044.656338,0.001489063,1042.162847,0.983659464,0.016336363,22201.5157,0.983659466,0.99999914,13383.8301,FALSE,FALSE,7647255.88,7719838.15,10794912.9,35585.3458
94,18,C6H12O3-E2,"[  1.37466924   2.46819859 132.15948    964.474817   229.388118
   1.05677651]","[58 9.847596004932228 3.528605736435251 2.426761589423451 19
 1.973386940923454 3.5558660854994657]",[0.93518347 0.94400078 0.92916977 0.94200951 0.93940127],"[24318.6953125  25914.70117188 24280.56054688 25902.63671875
 26623.3046875 ]",[0.99306655 0.9972499  0.99682617 0.99537969 0.99641752],"[11656.70898438 10198.99609375 10368.07324219  9995.94042969
  8862.70214844]",0.93795296,25407.97969,0.995787966,10216.48418,0.00529044,941.921596,0.001495611,892.0647845,0.920704686,0.079280309,24619.1595,0.920704872,0.999996908,10860.5887,FALSE,FALSE,7549050.49,7626978.32,10662563.3,35479.7482
95,19,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 20
 1.9999176747078513 3.5740000385816075]",[0.95483547 0.95938069 0.94705653 0.95904022 0.96020412],"[16907.45898438 18043.09375    18064.80664062 17790.02539062
 19290.609375  ]",[0.98803574 0.98960495 0.98991662 0.98526078 0.98792458],[8330.18261719 6173.88427734 7287.65966797 6075.03857422 4239.54052734],0.956103408,18019.19883,0.988148534,6421.261133,0.004891522,762.5774404,0.001652226,1366.425836,0.98613356,0.000755884,17517.3106,0.98610836,0.997164607,7716.56265,FALSE,FALSE,7179086.81,5869780.41,8756597.49,25233.87325
96,19,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 20
 1.9999176747078513 3.5740000385816075]",[0.94178492 0.9494518  0.93260413 0.9365043  0.94476777],"[18527.36328125 19802.41796875 19609.74414062 20449.46679688
 23053.41796875]",[0.99109834 0.99304152 0.99338371 0.99098724 0.99461126],[9975.87304688 8884.46289062 9337.45019531 8988.73730469 6454.36914062],0.941022587,20288.48203,0.992624414,8728.178516,0.005948857,1514.547423,0.001393362,1199.20627,0.997444715,0.0021289,18947.303,0.997444729,0.999907971,10691.924,FALSE,FALSE,7453891.96,6777668.61,9774988.91,29639.227
97,19,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 20
 1.9999176747078513 3.5740000385816075]",[0.93965477 0.95280689 0.94052464 0.92958039 0.94573534],"[20008.76953125 20957.65820312 20187.06445312 20583.11328125
 23688.56835938]",[0.99409074 0.99519509 0.99516559 0.99417347 0.99692172],"[10617.01367188 10474.92773438 10383.70117188 10574.65039062
  7625.70410156]",0.941660404,21085.03477,0.99510932,9935.199414,0.007643147,1342.477909,0.001020651,1157.583459,0.980953062,0.019029798,18663.3402,0.980953071,0.999996301,11467.7187,FALSE,FALSE,7689205.75,6866075.87,9958019.33,30131.0589
98,19,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 20
 1.9999176747078513 3.5740000385816075]",[0.91235018 0.92101395 0.92083246 0.90725887 0.92249703],"[20490.44726562 20843.78320312 20192.91015625 21028.72265625
 23490.98632812]",[0.99408507 0.99708968 0.99656242 0.99631518 0.99773115],"[ 9769.24902344  9938.953125   10022.64355469  9741.54882812
  8039.32763672]",0.916790497,21209.36992,0.996356702,9502.344434,0.005954963,1176.613849,0.001235371,738.9469907,0.970454812,0.029536601,19755.6288,0.970454826,0.999998147,11397.491,FALSE,FALSE,7886356.89,6997749.87,10168970.7,31153.1198
99,19,C4H6O3,"[1.70123065e+00 2.34424667e+00 1.02089840e+02 1.07407895e+03
 1.60937477e+02 8.42570370e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 20
 1.9999176747078513 3.5740000385816075]",[0.97323787 0.97937441 0.95439935 0.96574223 0.97602969],"[17970.16015625 18914.02539062 19506.82421875 20302.83789062
 22812.24414062]",[0.99130344 0.99346232 0.9930616  0.9916504  0.99582869],"[15150.78417969 12229.81933594 12474.56640625 12760.84082031
  7010.75830078]",0.969756711,19901.21836,0.993061292,11925.35381,0.008898692,1642.829987,0.001606235,2670.169372,0.998863124,0.000948153,18313.4271,0.998863125,0.999959267,10862.9351,FALSE,FALSE,7290146.26,6722154.49,9653630.22,29176.3622
100,20,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[71 9.863641435641691 3.508119206607986 2.0846480974977792 18
 1.9787988780149368 3.5371293412498264]",[0.92852181 0.9373911  0.92033088 0.92666817 0.93658233],"[18164.16015625 19449.6015625  19053.9453125  20207.4921875
 22594.84179688]",[0.99183923 0.99360353 0.99365246 0.99111789 0.99497366],[9712.92480469 8608.09863281 9112.89355469 8794.63574219 6491.57226562],0.929898858,19894.0082,0.993037355,8544.025,0.00639816,1502.554591,0.00138333,1092.64922,0.993718922,0.005856913,18857.027,0.993718974,0.999898265,10251.4214,FALSE,FALSE,7038519.18,6778948.68,9609241.44,29108.4484
101,20,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[71 9.863641435641691 3.508119206607986 2.0846480974977792 18
 1.9787988780149368 3.5371293412498264]",[0.92407179 0.94060618 0.92867285 0.91912442 0.93801624],"[19597.609375   20526.0625     19507.67773438 20035.7890625
 23092.82226562]",[0.994591   0.99542135 0.99531555 0.99423003 0.99714535],"[10251.55566406 10105.72363281 10043.16210938 10384.42871094
  7707.61132812]",0.930098295,20551.99219,0.995340657,9698.496289,0.008147219,1320.938661,0.001005938,1002.459927,0.966641391,0.033342107,18601.1287,0.966641413,0.999996042,10956.6769,FALSE,FALSE,7263938.35,6859809.58,9780746.72,29557.8056
102,20,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[71 9.863641435641691 3.508119206607986 2.0846480974977792 18
 1.9787988780149368 3.5371293412498264]",[0.94318986 0.94772065 0.93458742 0.95058656 0.95255911],"[16738.10742188 17921.77929688 17892.94726562 17751.55078125
 19066.70507812]",[0.98869669 0.99087596 0.99060917 0.9856199  0.98852575],[8218.33886719 5996.40771484 7136.34619141 5897.91113281 4198.92626953],0.945728719,17874.21797,0.988865495,6289.586035,0.006399922,738.976696,0.001884683,1345.162538,0.98423518,0.002312165,17699.2287,0.98418129,0.996759976,7461.89545,FALSE,FALSE,6821463.27,5946143.73,8689155.1,25161.12415
103,20,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[71 9.863641435641691 3.508119206607986 2.0846480974977792 18
 1.9787988780149368 3.5371293412498264]",[0.8952266  0.9053914  0.90642589 0.89432096 0.91235381],"[20029.65039062 20275.42382812 19454.12890625 20521.984375
 22736.34375   ]",[0.99449253 0.99712902 0.9967103  0.99640298 0.99787247],[9421.29980469 9626.09570312 9715.37988281 9639.90722656 8165.92822266],0.902743733,20603.50625,0.996521461,9313.722168,0.006933576,1123.713355,0.001127885,582.1179823,0.953962254,0.046029828,19519.169,0.953962281,0.999998101,10954.0419,FALSE,FALSE,7426000.56,6979786.36,9965891.11,30473.2109
104,20,C6H12O3-E2,"[  1.37466924   2.46819859 132.15948    964.474817   229.388118
   1.05677651]","[71 9.863641435641691 3.508119206607986 2.0846480974977792 18
 1.9787988780149368 3.5371293412498264]",[0.93846846 0.94587469 0.92922658 0.94220877 0.94005919],"[22656.1328125  23996.60742188 22473.74023438 24224.2578125
 24476.875     ]",[0.99406517 0.99764025 0.99716765 0.99579597 0.99691123],"[11327.00683594  9878.37109375 10086.44140625  9654.30566406
  8833.234375  ]",0.939167535,23565.52266,0.996316051,9955.871875,0.005555923,832.9835437,0.001278275,806.7617976,0.925087706,0.074899099,22868.2606,0.925087849,0.999996835,10334.4287,FALSE,FALSE,7726323.89,7317791.69,10424660.9,33202.6893
105,21,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[52 9.97991247454116 3.5813507594928096 2.5020518877043716 19
 1.999767774347837 3.542092574471964]",[0.92791861 0.93402338 0.92341608 0.92982936 0.9379136 ],"[19698.03710938 21290.29101562 20807.06835938 22283.61914062
 24632.17578125]",[0.99041581 0.99262673 0.99277461 0.99046916 0.99410725],"[10168.0234375   9131.60449219  9625.44140625  9287.51074219
  6603.30615234]",0.930620205,21742.23828,0.99207871,8963.177246,0.004991966,1667.476509,0.001432162,1232.29864,0.985798945,0.013767429,20025.532,0.985799066,0.999913346,11219.7171,FALSE,FALSE,6521980.24,7111200.45,9733785.26,31245.2491
106,21,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[52 9.97991247454116 3.5813507594928096 2.5020518877043716 19
 1.999767774347837 3.542092574471964]",[0.92293197 0.93708408 0.93166029 0.92384136 0.94073129],"[21211.81054688 22398.4296875  21430.00585938 22057.359375
 25148.95703125]",[0.99373817 0.99501425 0.99477369 0.99393988 0.99677819],"[10800.65527344 10686.19726562 10625.08496094 10844.97363281
  7742.26318359]",0.931249797,22449.3125,0.994848835,10139.83486,0.007045243,1415.252205,0.001078443,1201.352054,0.953290156,0.046692346,19715.5108,0.953290189,0.999996503,12068.8364,FALSE,FALSE,6766952.38,7208582.34,9929674.07,31784.3472
107,21,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[52 9.97991247454116 3.5813507594928096 2.5020518877043716 19
 1.999767774347837 3.542092574471964]",[0.94210768 0.94360864 0.9362641  0.95195109 0.95326304],"[17871.15625    19478.390625   19147.60546875 19772.5703125
 20699.6796875 ]",[0.98722947 0.98889589 0.98890746 0.98442334 0.98639709],[8542.53320312 6400.953125   7571.40039062 6348.14648438 4402.32324219],0.94543891,19393.88047,0.987170649,6653.071289,0.006360027,920.3260277,0.001681817,1388.222182,0.980156988,0.006553814,18465.9793,0.980133185,0.997339094,8040.43358,FALSE,FALSE,6260954.15,6143399.13,8661021.48,26506.41288
108,21,C6H12O3-E2,"[  1.37466924   2.46819859 132.15948    964.474817   229.388118
   1.05677651]","[52 9.97991247454116 3.5813507594928096 2.5020518877043716 19
 1.999767774347837 3.542092574471964]",[0.93065852 0.9396013  0.92480254 0.93860853 0.9358412 ],"[24908.84960938 26575.37304688 24875.46484375 26472.91601562
 27378.50585938]",[0.99294722 0.99720877 0.99679118 0.99534011 0.99639004],"[11728.56738281 10282.08691406 10438.4140625  10080.15527344
  8859.8671875 ]",0.933902419,26042.22188,0.995735466,10277.81816,0.005508435,990.0764783,0.001526058,914.3454654,0.911169334,0.088815071,25204.203,0.911169554,0.999996884,10960.1081,FALSE,FALSE,7383013.56,7747106.32,10715925.4,36164.3111
109,21,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[52 9.97991247454116 3.5813507594928096 2.5020518877043716 19
 1.999767774347837 3.542092574471964]",[0.89209712 0.89852494 0.90198177 0.89303035 0.90998799],"[21708.375      22347.55078125 21518.65429688 22795.69726562
 25063.64453125]",[0.99362755 0.99687743 0.99623412 0.99605739 0.99751544],"[ 9915.71484375 10168.24707031 10247.02441406 10037.94140625
  8130.68603516]",0.899124432,22686.78438,0.996062386,9699.922754,0.006527812,1272.652226,0.001321637,792.713644,0.93900899,0.060982204,20899.2002,0.939009033,0.99999824,11985.388,FALSE,FALSE,6968934.1,7350199.27,10152510.8,32884.5882
110,22,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[68 9.839781172300501 3.523436840448188 2.35873024279465 18
 1.9876671921198592 3.5331731522106797]",[0.9369505  0.94535643 0.93134832 0.93605965 0.9444055 ],"[19114.515625   20478.734375   20172.390625   21354.51171875
 23833.421875  ]",[0.99090189 0.99304813 0.99302822 0.9905985  0.99437124],"[10040.43457031  8978.671875    9496.95410156  9169.47851562
  6613.72412109]",0.938824081,20990.71484,0.992389596,8859.852637,0.005307788,1591.554804,0.001427565,1179.385559,0.994698718,0.004873931,19565.7645,0.994698762,0.999909411,10796.8871,FALSE,FALSE,7051395.08,6956773.47,9792243.82,30362.6516
111,22,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[68 9.839781172300501 3.523436840448188 2.35873024279465 18
 1.9876671921198592 3.5331731522106797]",[0.95025653 0.95477766 0.9443354  0.95777422 0.95916373],"[17438.84570312 18692.38085938 18674.83398438 18720.50390625
 20065.90234375]",[0.98761427 0.98979878 0.98948574 0.98472357 0.9868989 ],[8483.59179688 6297.43212891 7479.10009766 6237.24902344 4367.30615234],0.953261507,18718.49336,0.987704253,6572.93584,0.00540749,831.336411,0.001849429,1380.2268,0.984859899,0.001913903,18123.9338,0.984802045,0.997183672,7775.77041,FALSE,FALSE,6800220.41,6038625.72,8773095.01,25899.70421
112,22,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[68 9.839781172300501 3.523436840448188 2.35873024279465 18
 1.9876671921198592 3.5331731522106797]",[0.9334985  0.94864535 0.93943983 0.92968303 0.9460761 ],"[20600.98046875 21609.87890625 20744.38476562 21270.18554688
 24428.95703125]",[0.99407852 0.995188   0.99492306 0.9939937  0.99692374],"[10625.515625   10486.76171875 10437.140625   10728.92382812
  7784.49902344]",0.939468563,21730.87734,0.995021403,10012.56816,0.007201001,1396.878385,0.001058446,1118.774635,0.972140794,0.027842134,19275.9421,0.972140813,0.999996381,11594.8802,FALSE,FALSE,7288999.58,7048180.7,9979195.33,30870.8223
113,22,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[68 9.839781172300501 3.523436840448188 2.35873024279465 18
 1.9876671921198592 3.5331731522106797]",[0.90577132 0.91532224 0.91708404 0.90518773 0.92125195],"[21086.49609375 21512.50585938 20776.19140625 21887.1875
 24250.83007812]",[0.99393338 0.99694258 0.996369   0.99613464 0.99762613],"[ 9750.83007812  9997.01367188 10076.56054688  9966.25292969
  8212.24804688]",0.912923455,21902.64219,0.996201146,9600.581055,0.00637845,1232.99776,0.001245444,702.4919255,0.960387597,0.039603918,20380.3317,0.960387622,0.999998201,11525.3361,FALSE,FALSE,7481320.31,7181602.49,10189952.1,31905.6678
114,22,C5H8O3-D2,"[   1.49938283    3.05229389  116.11672    1071.2011      204.390902
    1.56011254]","[68 9.839781172300501 3.523436840448188 2.35873024279465 18
 1.9876671921198592 3.5331731522106797]",[0.95508403 0.9599452  0.95760638 0.96574837 0.96688277],"[23832.23242188 23893.11328125 23518.94335938 25349.67578125
 25966.37304688]",[0.99424189 0.99800473 0.99747223 0.99655861 0.99807179],"[12905.16210938 11787.703125   12180.88671875 10932.2265625
 10026.34375   ]",0.961053348,24512.06758,0.99686985,11566.46445,0.004577505,964.1750747,0.001421162,999.2799575,0.990414467,0.009581383,22045.0313,0.990414469,0.99999912,13057.4563,FALSE,FALSE,7957745.55,7647955.84,10847883.1,35102.4876
115,23,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[65 9.377428121386068 3.6064990942817414 2.387314872032992 18
 1.98785671647556 3.53548342197089]",[0.93046707 0.93865263 0.924707   0.92999768 0.93885905],"[18664.64453125 20023.66210938 19830.125      20912.71484375
 23440.08984375]",[0.99079096 0.99297792 0.99295157 0.99053884 0.99429697],"[10072.43261719  9016.58398438  9537.02539062  9208.203125
  6629.75585938]",0.932536685,20574.24727,0.992311251,8892.800195,0.005466461,1601.939983,0.0014318,1186.821794,0.993905747,0.005648418,19033.9708,0.993905799,0.999906624,10796.5851,FALSE,FALSE,6786266.7,6794345.29,9523203.59,29830.5559
116,23,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[65 9.377428121386068 3.6064990942817414 2.387314872032992 18
 1.98785671647556 3.53548342197089]",[0.92620325 0.94197714 0.93289626 0.92287666 0.94057029],"[20166.74414062 21136.29296875 20434.75585938 20881.77539062
 23973.17578125]",[0.99401593 0.99515885 0.99487513 0.99396753 0.99689686],"[10661.28320312 10526.109375   10478.42285156 10764.89746094
  7795.37158203]",0.93290472,21318.54883,0.994982862,10045.21689,0.007570228,1369.582166,0.001065066,1129.442936,0.969695228,0.030286547,18734.5609,0.969695249,0.999996183,11610.5587,FALSE,FALSE,7025199.79,6887138.52,9712075.35,30345.1196
117,23,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[65 9.377428121386068 3.6064990942817414 2.387314872032992 18
 1.98785671647556 3.53548342197089]",[0.94437754 0.94839555 0.93824184 0.95323747 0.95468467],"[16969.609375   18302.12695312 18172.61914062 18274.89453125
 19481.29101562]",[0.98749453 0.98965961 0.98934621 0.98461467 0.98669678],[8510.85742188 6327.43066406 7514.34179688 6271.65234375 4386.8984375 ],0.947787416,18240.1082,0.987562358,6602.236133,0.006006503,795.5266474,0.00184517,1383.278479,0.984357892,0.002187465,17543.8273,0.984298937,0.9971693,7764.03849,FALSE,FALSE,6530795.88,5867939,8494068.7,25307.86579
118,23,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[65 9.377428121386068 3.6064990942817414 2.387314872032992 18
 1.98785671647556 3.53548342197089]",[0.89717638 0.90637094 0.90871221 0.89637268 0.91348845],"[20644.74609375 21039.74414062 20484.44921875 21383.96875
 23813.33789062]",[0.99386495 0.99692011 0.99632758 0.99610448 0.99759632],"[ 9782.12011719 10034.9453125  10114.13378906 10000.27441406
  8218.53125   ]",0.904424131,21473.24922,0.996162689,9630.000977,0.006658757,1211.284898,0.001260092,714.2624078,0.956763215,0.043227579,19868.8711,0.956763246,0.999998072,11523.898,FALSE,FALSE,7223299.41,7021706.71,9926302.33,31392.7691
119,23,C5H8O3-D2,"[   1.49938283    3.05229389  116.11672    1071.2011      204.390902
    1.56011254]","[65 9.377428121386068 3.6064990942817414 2.387314872032992 18
 1.98785671647556 3.53548342197089]",[0.94931149 0.95441759 0.95205867 0.96141112 0.96259087],"[23422.15234375 23415.87695312 23144.89453125 24909.69140625
 25567.64453125]",[0.99418384 0.99798989 0.99744982 0.9965384  0.99805045],"[12956.078125   11842.25097656 12235.26953125 10987.14453125
 10039.91503906]",0.955957949,24092.05195,0.99684248,11612.13164,0.005205481,964.2606526,0.001435649,1010.932423,0.989152861,0.010842612,21581.9661,0.989152863,0.999999052,13045.4231,FALSE,FALSE,7705291.43,7492630.93,10591042.7,34627.3892
120,24,C6H12O3-E2,"[  1.37466924   2.46819859 132.15948    964.474817   229.388118
   1.05677651]","[45 9.908011831636983 3.5173155827463733 2.5002381316894473 16
 1.992459754932267 3.5562627370977276]",[0.92019588 0.92910761 0.91373926 0.92907131 0.92623556],"[24488.52734375 26215.83789062 24442.18945312 25863.76171875
 27076.53320312]",[0.9929409  0.99698263 0.99666899 0.99496102 0.99600863],"[11873.17382812 10535.79296875 10743.35839844 10322.13085938
  9138.47363281]",0.923669922,25617.36992,0.995512438,10522.58594,0.005933175,1020.133816,0.001460285,875.094471,0.894040375,0.105944736,24833.7069,0.894040716,0.999997023,11211.7481,FALSE,FALSE,6894116.17,7728987.46,10501213.6,36045.455
121,24,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[45 9.908011831636983 3.5173155827463733 2.5002381316894473 16
 1.992459754932267 3.5562627370977276]",[0.91978455 0.92381096 0.91436213 0.92134738 0.92953527],"[19407.32421875 21220.7734375  20542.17578125 22038.37890625
 24395.1953125 ]",[0.9902733  0.99277425 0.99237788 0.98984015 0.99362046],"[10277.32128906  9246.52636719  9815.56835938  9479.86328125
  6879.20166016]",0.921768057,21520.76953,0.991777205,9139.696191,0.004969146,1675.979565,0.001467406,1182.197607,0.976896829,0.022687236,19776.2406,0.976897117,0.999916821,11357.9204,FALSE,FALSE,6106265.11,7090187.47,9545607.07,31134.161
122,24,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[45 9.908011831636983 3.5173155827463733 2.5002381316894473 16
 1.992459754932267 3.5562627370977276]",[0.91355944 0.92620552 0.92221063 0.91481405 0.93277854],"[20929.41601562 22287.35742188 21167.609375   21749.22460938
 24777.69140625]",[0.9938308  0.99507082 0.99448436 0.99363798 0.99675399],"[10833.03222656 10692.94824219 10669.59960938 11012.66308594
  8040.90966797]",0.921913636,22182.25977,0.99475559,10249.83057,0.007165908,1380.866629,0.001119895,1111.209115,0.938485154,0.061498276,19474.1674,0.938485214,0.999996686,12201.8269,FALSE,FALSE,6358441.99,7187969.18,9744792.83,31675.9943
123,24,C5H8O3-D2,"[   1.49938283    3.05229389  116.11672    1071.2011      204.390902
    1.56011254]","[45 9.908011831636983 3.5173155827463733 2.5002381316894473 16
 1.992459754932267 3.5562627370977276]",[0.9338218  0.94100827 0.93777609 0.95258272 0.95372093],"[24190.79882812 24768.21484375 23899.68164062 25863.39648438
 26937.328125  ]",[0.99405599 0.99789834 0.99736339 0.99635869 0.99782807],"[13280.8046875  12315.17285156 12665.45410156 11460.74316406
 10394.18261719]",0.94378196,25131.88398,0.996700895,12023.27148,0.007990057,1125.251813,0.001432196,1004.924209,0.966306668,0.033689246,22357.1197,0.966306676,0.999999183,13802.5779,FALSE,FALSE,7017575.99,7824867.03,10646738.2,36159.6976
124,24,C8H8O-D3,"[   1.50173421    3.60712097  120.15092    1021.80242     187.198373
    1.6628592 ]","[45 9.908011831636983 3.5173155827463733 2.5002381316894473 16
 1.992459754932267 3.5562627370977276]",[0.94570464 0.95597827 0.95236605 0.95679945 0.96504033],"[24804.92773438 26144.47265625 26169.46875    25991.32226562
 30328.27148438]",[0.99459499 0.9982596  0.99791282 0.9968273  0.99823892],"[14580.48925781 14545.89355469 14474.75390625 14172.49609375
 12843.48242188]",0.955177748,26687.69258,0.997166729,14123.42305,0.006295818,1889.29583,0.001387781,655.9695711,0.943741472,0.056258326,23251.8142,0.943741473,0.99999996,16090.568,FALSE,FALSE,6636627.24,10151337.7,12820023.7,39342.3822
125,25,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 18
 1.9999176747078513 3.5740000385816075]",[0.95483547 0.95938069 0.94705653 0.95904022 0.96020412],"[16907.45898438 18043.09375    18064.80664062 17790.02539062
 19290.609375  ]",[0.98781282 0.9901135  0.98980892 0.9850477  0.98740608],[8492.34082031 6292.453125   7478.22265625 6230.61962891 4393.64941406],0.956103408,18019.19883,0.988037801,6577.457129,0.004891522,762.5774404,0.001834981,1374.677981,0.98613356,0.000755884,17517.3106,0.986073758,0.997157007,7701.85654,FALSE,FALSE,7121556.44,5867874.43,8731557.7,25219.16714
126,25,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 18
 1.9999176747078513 3.5740000385816075]",[0.94178492 0.9494518  0.93260413 0.9365043  0.94476777],"[18527.36328125 19802.41796875 19609.74414062 20449.46679688
 23053.41796875]",[0.99107271 0.99323732 0.99320811 0.99076086 0.99458921],"[10054.47460938  8975.83789062  9498.72363281  9161.10839844
  6653.38378906]",0.941022587,20288.48203,0.992573643,8868.705664,0.005948857,1514.547423,0.001445301,1166.841747,0.997444715,0.0021289,18947.303,0.997444736,0.999907971,10671.4042,FALSE,FALSE,7376016.62,6774323.71,9740329.18,29618.7072
127,25,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 18
 1.9999176747078513 3.5740000385816075]",[0.93965477 0.95280689 0.94052464 0.92958039 0.94573534],"[20008.76953125 20957.65820312 20187.06445312 20583.11328125
 23688.56835938]",[0.99417567 0.99527919 0.99502194 0.99406439 0.99702328],"[10646.61425781 10490.37890625 10443.40039062 10726.63867188
  7832.75634766]",0.941660404,21085.03477,0.995112896,10027.95771,0.007643147,1342.477909,0.001064262,1102.381605,0.980953062,0.019029798,18663.3402,0.980953075,0.999996301,11449.3092,FALSE,FALSE,7614739.39,6863074.97,9925074.41,30112.6494
