,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
37,80,9.880710718475314,3.5013442840885007,1.853112515503462,8,0.952568536621615,3.500095116108717,88.0,29108.641741216492,[0.96446168 0.97154468 0.9385832  0.95585221 0.9696297 ],"[16994.37109375 17747.31445312 18030.4765625  19119.0234375
 21549.2109375 ]",[0.98623019 0.9884547  0.98722315 0.9847852  0.97877675],"[12910.00585938 10212.9140625  11042.19335938 10891.56835938
  7046.11523438]",0.9600142955780029,18688.079296875,0.9850939989089966,10420.559375,0.012014992400167911,1584.7974282002656,0.003379984623561012,1909.7440617245325,0.996569069,0.00323785761,17910.7066,0.996484268,0.999924998,8226.34385,False,False,6584298.71,6130092.17,8777736.15,26137.050450000002
38,40,9.828297818627817,3.500573283914752,2.475315526482525,8,1.2493564505698314,3.500879856452569,48.0,32711.683757602703,[0.9593513  0.96419251 0.94622475 0.95942098 0.97121495],"[18539.44335938 20165.34375    20123.86132812 21213.89453125
 23870.53320312]",[0.9855563  0.98759425 0.9871912  0.98550689 0.97925138],"[15194.66601562 11764.97753906 12566.43945312 12493.140625
  7626.12695312]",0.9600808978080749,20782.615234375,0.9850200057029724,11929.0701171875,0.008171084792301261,1764.5418707899955,0.003004745115068625,2446.6621355396414,0.976523545,0.0232949173,18840.442,0.976422844,0.999942845,10407.6843,False,False,5254292.34,6655557.1,8768385.83,29248.1263
39,42,9.951148789996568,3.5096410222801646,2.402822093900584,8,1.2482954844579466,3.50034017497373,50.0,32489.151223276298,[0.95919895 0.9645471  0.94569457 0.95922977 0.97134292],"[18474.85351562 20037.49804688 19995.64453125 21131.76757812
 23781.75585938]",[0.98608798 0.98802501 0.98761892 0.9857868  0.98019356],"[15010.90917969 11630.75488281 12428.36328125 12364.56640625
  7589.62158203]",0.9600026607513428,20684.30390625,0.9855424523353576,11804.84306640625,0.008428740234796657,1764.5800023062668,0.0028086588472665385,2399.138447702363,0.97855348,0.0212627452,18874.3589,0.978457788,0.999941713,10216.7544,False,False,5339777.62,6651372.46,8798576.09,29091.113299999997
40,56,9.948674617195252,3.5055200973190597,2.1622399191998856,9,1.074648806417204,3.5011550467039427,65.0,31019.01074591494,[0.96019638 0.96746552 0.94330168 0.95805609 0.97138864],"[17801.57421875 19067.90625    19151.46875    20431.64257812
 22901.76171875]",[0.98572713 0.98846579 0.98710644 0.9850626  0.9803791 ],"[14058.40527344 10957.36523438 11803.85351562 11703.63183594
  7217.43798828]",0.9600816607475281,19870.870703125,0.9853482127189637,11148.13876953125,0.009675257405127483,1728.8750369981335,0.002746919169612561,2222.3855953575785,0.990441599,0.0093695917,18477.7909,0.990435681,0.999954926,9305.33482,False,False,5849544.77,6416410.03,8768598.58,27783.12572
41,63,9.97229971387706,3.5028056315767633,2.0523476628185455,8,1.0979034034358215,3.5090329579469173,71.0,30509.770793213465,[0.96108663 0.96878427 0.94201362 0.95748657 0.97115457],"[17548.54101562 18655.8671875  18792.71679688 20068.9609375
 22504.43945312]",[0.98674858 0.98869973 0.98790169 0.98567969 0.98055333],"[13795.80273438 10787.66308594 11603.00878906 11502.65332031
  7289.18164062]",0.9601051330566406,19514.105078125,0.9859166026115418,10995.6619140625,0.010320276561444214,1695.3100077572947,0.0028705190251426603,2109.405539769282,0.993372116,0.00643745941,18331.7638,0.99328626,0.999932645,9028.41192,False,False,6062496.68,6361398.9,8799218.56,27360.17572
42,62,9.98786416282032,3.510005503576084,2.0681911774912596,8,1.1088047533908154,3.5008153124864823,70.0,30626.560887315107,[0.96109861 0.96875352 0.94245321 0.95775902 0.97133708],"[17618.08007812 18739.671875   18873.88867188 20153.26953125
 22589.86328125]",[0.98678011 0.98870826 0.98793715 0.98572677 0.9806459 ],"[13853.67675781 10825.66601562 11637.97460938 11543.5859375
  7297.13525391]",0.9602802872657776,19594.9546875,0.9859596371650696,11031.60771484375,0.01018704621281769,1699.4511501721943,0.0028435447268560445,2125.209295082156,0.992782115,0.00702698799,18381.0001,0.992696912,0.999933201,9076.73578,False,False,6032697.93,6380435.4,8806272.54,27457.73588
43,49,9.910144417415056,3.5000530671453065,2.291004685240537,8,1.1665612309453428,3.510275064718425,56.99999999999999,31784.609739157742,[0.95975512 0.96620005 0.94477659 0.95876741 0.97151381],"[18099.96289062 19533.32421875 19558.546875   20790.16796875
 23326.40039062]",[0.98590255 0.98800939 0.98735321 0.98545825 0.97941661],"[14613.02734375 11333.69921875 12147.93261719 12051.74316406
  7468.25585938]",0.9602025985717774,20261.68046875,0.9852280020713806,11522.931640625,0.008990378279498312,1753.267224489309,0.0030506703205853756,2310.634713797918,0.986727965,0.0130861327,18642.4027,0.986630887,0.999938154,9792.10071,False,False,5578228.12,6528402.32,8771490.42,28434.503409999998
44,61,9.946537791703479,3.50064425985939,2.088396344076995,8,1.096584435873906,3.5159058457891432,69.0,30679.54648332355,[0.96082979 0.96843439 0.94242203 0.95765877 0.97123432],"[17606.89257812 18766.4765625  18891.16601562 20169.72460938
 22613.56054688]",[0.98648059 0.98851752 0.98769683 0.98553616 0.9800756 ],"[13916.89648438 10863.38964844 11682.515625   11574.70410156
  7312.39501953]",0.9601158618927002,19609.5640625,0.9856613397598266,11069.98017578125,0.010123603388529677,1707.3581977518068,0.002972821852022702,2139.9534685782874,0.992839229,0.00697110481,18356.6234,0.992749744,0.999933116,9132.75326,False,False,5990256.05,6376588.62,8785359.26,27489.37666
45,46,9.79508065141585,3.5115769738718816,2.366623748255337,9,1.2009805968542495,3.5100457753916454,55.00000000000001,32068.527012238865,[0.95948964 0.96541137 0.9451074  0.95878613 0.97126973],"[18192.46679688 19686.20703125 19722.58007812 20903.43554688
 23458.51953125]",[0.98585665 0.98839998 0.9874177  0.98560727 0.98131877],"[14822.15234375 11503.06445312 12335.140625   12265.55078125
  7453.52539062]",0.9600128531455994,20392.641796875,0.9857200741767883,11675.88671875,0.008715644016293954,1757.8008620329151,0.002427619250297281,2389.121575948273,0.984110024,0.0157043477,18626.2728,0.984104342,0.999959513,10037.1717,False,False,5494564.24,6550114.45,8759560.07,28663.444499999998
46,63,9.959520224933357,3.504880684734472,2.0528489260903187,10,1.1088047533908154,3.505869259473099,73.0,30465.244063398906,[0.96100593 0.96870595 0.94188619 0.95739096 0.97108632],"[17535.67773438 18641.21484375 18782.79492188 20057.63867188
 22492.3359375 ]",[0.98693871 0.98972285 0.98819447 0.9859637  0.98415458],"[13717.62988281 10773.96777344 11621.20800781 11584.85058594
  7118.90673828]",0.960015070438385,19501.932421875,0.9869948625564575,10963.31259765625,0.010340485704019771,1695.6104276552892,0.0018981353760228869,2155.0270264174005,0.993383772,0.00642558034,18316.1354,0.993382214,0.999953166,9056.35532,False,False,6134931.17,6363254.02,8830200.66,27372.49072
47,55,9.894299723728992,3.5024363014209348,2.192775059366482,8,1.1158890897443747,3.500397630375879,63.0,31187.12296336929,[0.96015429 0.96730185 0.94355524 0.95814013 0.97137678],"[17817.625      19117.44921875 19204.265625   20473.5625
 22948.23046875]",[0.98599279 0.98814034 0.98732996 0.98532379 0.97924757],"[14249.94824219 11078.77441406 11896.859375   11789.32910156
  7359.56591797]",0.9601056575775146,19912.2265625,0.9852068901062012,11274.89541015625,0.009556205855738622,1735.0880769739551,0.0031387060580692324,2230.277517588213,0.990531688,0.00928015936,18460.6355,0.990437533,0.999935564,9433.45723,False,False,5776874.15,6433170.63,8756137.25,27894.09273
48,69,9.866754866985405,3.5058298218850075,1.9948489015805526,10,0.9517370848733965,3.5024816485391774,79.0,29851.245207050033,[0.96204388 0.96976614 0.94078362 0.9568345  0.97063339],"[17297.90234375 18277.97851562 18504.11523438 19721.18554688
 22146.74609375]",[0.98520619 0.98865682 0.98652554 0.98421395 0.98051906],"[13308.99121094 10471.91210938 11347.53808594 11243.72753906
  6936.14355469]",0.9600123047828675,19189.585546875,0.9850243091583252,10661.6625,0.010880375010845484,1667.7385484375297,0.002699476799862506,2084.853517898207,0.995181747,0.00462645469,18112.5104,0.995179608,0.999951376,8648.55427,False,False,6288546.23,6221988.71,8750706.25,26761.06467
49,73,9.881655942010068,3.5009767259764057,1.9434778252166611,8,0.9956213117947685,3.5035627775687925,81.0,29675.02067992356,[0.96297026 0.97056097 0.94022149 0.95663577 0.97041672],"[17195.11914062 18088.84375    18341.78515625 19520.46679688
 21946.62695312]",[0.98619199 0.98840135 0.98727554 0.98495954 0.97893953],"[13288.3125     10448.63964844 11276.48046875 11136.54394531
  7132.28955078]",0.9601610422134399,19018.568359375,0.985153591632843,10656.45322265625,0.011236035682264096,1641.5126911886964,0.003310017171423001,2000.2259978018794,0.995885697,0.0039223264,18052.2801,0.995797873,0.999927985,8550.649,False,False,6365312.79,6210010.64,8769597.14,26602.9291
50,63,9.959520224933357,3.5026456705359115,2.0528489260903187,9,1.1076006929714315,3.501451142941378,72.0,30478.36313785793,[0.96100664 0.96870643 0.94188589 0.95738989 0.97108454],"[17533.015625   18641.22460938 18780.31835938 20055.484375
 22491.00976562]",[0.98690712 0.98925555 0.98810416 0.98585641 0.98258567],"[13758.18457031 10779.16015625 11610.43945312 11545.01464844
  7197.96386719]",0.9600146770477295,19500.210546875,0.9865417838096618,10978.1525390625,0.010340355657052037,1695.8282020401286,0.002282963026230524,2134.437717568973,0.993385589,0.00642400803,18315.1205,0.993380509,0.999952355,9044.68116,False,False,6099329.54,6361189.95,8813820.65,27359.80166
51,67,9.97229971387706,3.501924039230933,1.9991184856151158,8,1.0140565462330782,3.503680553959864,75.0,30113.861736012062,[0.96180642 0.96956348 0.94137818 0.9572224  0.97097045],"[17422.04101562 18439.33789062 18612.04296875 19864.70703125
 22289.86328125]",[0.98604751 0.9882884  0.98719507 0.98495781 0.97876942],"[13502.0078125  10581.9765625  11409.80957031 11272.41503906
  7175.1015625 ]",0.9601881861686706,19325.5984375,0.9850516438484191,10788.262109375,0.010671311868957768,1673.0603194178575,0.003332799570825854,2053.4178294295493,0.994470379,0.00533845953,18249.1473,0.994380367,0.999929635,8752.06221,False,False,6183327.79,6289379.49,8775787.13,27001.20951
