Index,NStage_T1,RR_T1,TopPres_T1,StoF_T1,DIST_C4H8_T1,RebDuty_T1,hasERROR_T1
3304,70,9,6,1,0.882957973,15979.5597,FALSE
3305,70,9,6,2,0.972747085,21969.0506,FALSE
3306,70,9,6,3,0.9928505,29040.1995,FALSE
3307,70,9,6,4,0.997371936,36929.6884,FALSE
3308,70,9,6,5,0.998749827,44955.1964,FALSE
3309,70,9,6,6,0.999289179,53004.7129,FALSE
3310,70,9,6,7,0.99954408,61041.9603,FALSE
3311,70,9,6,8,0.999680218,69068.9508,FALSE
3312,70,10,3.5,1,0.907454479,17091.0531,FALSE
3313,70,10,3.5,2,0.983052256,20255.6577,FALSE
3314,70,10,3.5,3,0.996269311,24840.5115,FALSE
3315,70,10,3.5,4,0.998796815,32165.0317,FALSE
3316,70,10,3.5,5,0.999485366,39014.6732,FALSE
3317,70,10,3.5,6,0.999732034,46056.6877,FALSE
3318,70,10,3.5,7,0.99983982,53153.7668,FALSE
3319,70,10,3.5,8,0.999894331,60260.7092,FALSE
3320,70,10,4,1,0.903536623,17123.4349,FALSE
3321,70,10,4,2,0.981180482,20611.9205,FALSE
3322,70,10,4,3,0.995631959,26175.2432,FALSE
3323,70,10,4,4,0.998549868,33604.1274,FALSE
3324,70,10,4,5,0.999364457,40765.6806,FALSE
3325,70,10,4,6,0.999661703,48057.0437,FALSE
3326,70,10,4,7,0.999038274,-167755.526,TRUE
3327,70,10,4,8,0.999863245,62687.8996,FALSE
3328,70,10,4.5,1,0.899473552,17157.8808,FALSE
3329,70,10,4.5,2,0.979182131,20977.3227,FALSE
3330,70,10,4.5,3,0.99494564,27822.3023,FALSE
3331,70,10,4.5,4,0.998268638,34911.5459,FALSE
3332,70,10,4.5,5,0.999221132,42337.21,FALSE
3333,70,10,4.5,6,0.999579858,49841.6966,FALSE
3334,70,10,4.5,7,0.999741527,57359.8832,FALSE
3335,70,10,4.5,8,0.999825286,64869.5112,FALSE
3336,70,10,5,1,0.895314759,17196.8763,FALSE
3337,70,10,5,2,0.977054555,21381.9173,FALSE
3338,70,10,5,3,0.99418159,28706.862,FALSE
3339,70,10,5,4,0.99793969,36110.2216,FALSE
3340,70,10,5,5,0.999056218,43760.2654,FALSE
3341,70,10,5,6,0.999481479,51456.9758,FALSE
3342,70,10,5,7,0.999676865,59159.6578,FALSE
3343,70,10,5,8,0.999779221,66848.8999,FALSE
3344,70,10,5.5,1,0.891079409,17233.8295,FALSE
3345,70,10,5.5,2,0.974804579,21875.6446,FALSE
3346,70,10,5.5,3,0.993339745,29546.1685,FALSE
3347,70,10,5.5,4,0.997573965,37206.7664,FALSE
3348,70,10,5.5,5,0.9988663,45052.7656,FALSE
3349,70,10,5.5,6,0.999367133,52931.0804,FALSE
3350,70,10,5.5,7,0.99959955,60809.9316,FALSE
3351,70,10,5.5,8,0.999724001,68669.218,FALSE
3352,70,10,6,1,0.886797761,17275.3435,FALSE
3353,70,10,6,2,0.972406854,23261.8265,FALSE
3354,70,10,6,3,0.992421129,30322.6363,FALSE
3355,70,10,6,4,0.997166218,38217.6573,FALSE
3356,70,10,6,5,0.998647057,46244.8105,FALSE
3357,70,10,6,6,0.999232084,54294.9009,FALSE
3358,70,10,6,7,0.999509822,62330.813,FALSE
3359,70,10,6,8,0.999657588,70356.8749,FALSE
3360,75,1,3.5,1,0.698902577,4526.81379,FALSE
3361,75,1,3.5,2,0.794644466,7527.42007,FALSE
3362,75,1,3.5,3,0.883093016,12109.3849,FALSE
3363,75,1,3.5,4,0.967002012,19714.1578,FALSE
3364,75,1,3.5,5,0.998322004,26760.877,FALSE
3365,75,1,3.5,6,0.999616636,33842.0426,FALSE
3366,75,1,3.5,7,0.999846505,40963.3794,FALSE
3367,75,1,3.5,8,0.999920253,48088.6593,FALSE
3368,75,1,4,1,0.701868284,4742.49745,FALSE
3369,75,1,4,2,0.803350703,8066.87797,FALSE
3370,75,1,4,3,0.897411212,13490.4944,FALSE
3371,75,1,4,4,0.982125414,21416.8987,FALSE
3372,75,1,4,5,0.998756196,28687.7999,FALSE
3373,75,1,4,6,0.999649406,36003.5638,FALSE
3374,75,1,4,7,0.999846013,43341.4204,FALSE
3375,75,1,4,8,0.999915056,50676.8838,FALSE
3376,75,1,4.5,1,0.704322916,4948.15431,FALSE
3377,75,1,4.5,2,0.810883578,8604.58319,FALSE
3378,75,1,4.5,3,0.909913547,15545.1399,FALSE
3379,75,1,4.5,4,0.989914476,22935.6531,FALSE
3380,75,1,4.5,5,0.998929137,30418.9607,FALSE
3381,75,1,4.5,6,0.999652745,37945.687,FALSE
3382,75,1,4.5,7,0.999836131,45481.4178,FALSE
3383,75,1,4.5,8,0.999905228,53009.7416,FALSE
3384,75,1,5,1,0.706378509,5146.22608,FALSE
3385,75,1,5,2,0.817537612,9157.97662,FALSE
3386,75,1,5,3,0.920965901,16625.2642,FALSE
3387,75,1,5,4,0.993124196,24304.8436,FALSE
3388,75,1,5,5,0.998988777,31991.4568,FALSE
3389,75,1,5,6,0.999637953,39710.3615,FALSE
3390,75,1,5,7,0.99981956,47429.6675,FALSE
3391,75,1,5,8,0.999891713,55138.8256,FALSE
3392,75,1,5.5,1,0.708110948,5338.04855,FALSE
3393,75,1,5.5,2,0.823472913,9756.44397,FALSE
3394,75,1,5.5,3,0.93039828,17658.6145,FALSE
3395,75,1,5.5,4,0.994453784,25555.8189,FALSE
3396,75,1,5.5,5,0.998984666,33433.5785,FALSE
3397,75,1,5.5,6,0.999610564,41330.2026,FALSE
3398,75,1,5.5,7,0.999797146,49221.7836,FALSE
3399,75,1,5.5,8,0.999873545,57100.9879,FALSE
3400,75,1,6,1,0.709566184,5525.38859,FALSE
3401,75,1,6,2,0.828691252,10652.0373,FALSE
3402,75,1,6,3,0.938550896,18623.6883,FALSE
3403,75,1,6,4,0.995126931,26712.2832,FALSE
3404,75,1,6,5,0.998949042,34766.5601,FALSE
3405,75,1,6,6,0.999570052,42829.5374,FALSE
3406,75,1,6,7,0.999766853,50883.206,FALSE
3407,75,1,6,8,0.999850365,58923.7636,FALSE
3408,75,2,3.5,1,0.746153784,5941.28809,FALSE
3409,75,2,3.5,2,0.850873389,9009.86348,FALSE
3410,75,2,3.5,3,0.940649294,13689.4332,FALSE
3411,75,2,3.5,4,0.995835382,21231.2489,FALSE
3412,75,2,3.5,5,0.999336017,28148.5453,FALSE
3413,75,2,3.5,6,0.999768114,35225.4203,FALSE
3414,75,2,3.5,7,0.99989009,42345.9485,FALSE
3415,75,2,3.5,8,0.999937153,49472.2748,FALSE
3416,75,2,4,1,0.747314904,6136.44594,FALSE
3417,75,2,4,2,0.857305104,9528.98716,FALSE
3418,75,2,4,3,0.957363299,14187.3758,TRUE
3419,75,2,4,4,0.996877914,22844.0577,FALSE
3420,75,2,4,5,0.999369281,30052.0914,FALSE
3421,75,2,4,6,0.999761732,37365.0919,FALSE
3422,75,2,4,7,0.999880118,44704.6022,FALSE
3423,75,2,4,8,0.999928887,52038.8599,FALSE
3424,75,2,4.5,1,0.748091195,6323.18529,FALSE
3425,75,2,4.5,2,0.862716251,10050.5753,FALSE
3426,75,2,4.5,3,0.9608012,17060.1189,FALSE
3427,75,2,4.5,4,0.997281844,24309.4852,FALSE
3428,75,2,4.5,5,0.999362181,31762.8288,FALSE
3429,75,2,4.5,6,0.999742379,39287.0999,FALSE
3430,75,2,4.5,7,0.999864929,46824.1396,FALSE
3431,75,2,4.5,8,0.999917472,54352.1505,FALSE
3432,75,2,5,1,0.748561265,6503.10649,FALSE
3433,75,2,5,2,0.867274205,10587.6274,FALSE
3434,75,2,5,3,0.967441627,18113.945,FALSE
3435,75,2,5,4,0.997421558,25645.9655,FALSE
3436,75,2,5,5,0.999327352,33316.6985,FALSE
3437,75,2,5,6,0.999713607,41034.5907,FALSE
3438,75,2,5,7,0.999845058,48753.6749,FALSE
3439,75,2,5,8,0.999902135,56462.9163,FALSE
3440,75,2,5.5,1,0.748775685,6678.27638,FALSE
3441,75,2,5.5,2,0.87126254,11190.7054,FALSE
3442,75,2,5.5,3,0.972369046,19110.4746,FALSE
3443,75,2,5.5,4,0.997428024,26872.164,FALSE
3444,75,2,5.5,5,0.999272334,34741.1553,FALSE
3445,75,2,5.5,6,0.999676261,42636.9965,FALSE
3446,75,2,5.5,7,0.999818608,50528.2569,FALSE
3447,75,2,5.5,8,0.999882985,58407.5973,FALSE
3448,75,2,6,1,0.748848415,6849.48224,FALSE
3449,75,2,6,2,0.874645585,12184.267,FALSE
3450,75,2,6,3,0.975648064,20038.1158,FALSE
3451,75,2,6,4,0.99736474,28009.6513,FALSE
3452,75,2,6,5,0.999199328,36057.1852,FALSE
3453,75,2,6,6,0.999629311,44119.6732,FALSE
3454,75,2,6,7,0.99978673,52173.2581,FALSE
3455,75,2,6,8,0.999858874,60214.1038,FALSE
3456,75,3,3.5,1,0.78651044,7351.11462,FALSE
3457,75,3,3.5,2,0.902543254,10482.6198,FALSE
3458,75,3,3.5,3,0.985015094,15237.6354,FALSE
3459,75,3,3.5,4,0.998587466,22627.5431,FALSE
3460,75,3,3.5,5,0.999604236,29533.7499,FALSE
3461,75,3,3.5,6,0.999832664,36608.8247,FALSE
3462,75,3,3.5,7,0.999912012,43728.8153,FALSE
3463,75,3,3.5,8,0.999946574,50855.1667,FALSE
3464,75,3,4,1,0.786242454,7525.88591,FALSE
3465,75,3,4,2,0.906514887,10982.3787,FALSE
3466,75,3,4,3,0.987803854,16914.6922,FALSE
3467,75,3,4,4,0.998593714,24214.2478,FALSE
3468,75,3,4,5,0.999576414,31415.0611,FALSE
3469,75,3,4,6,0.999813047,38728.5945,FALSE
3470,75,3,4,7,0.999898378,46064.8174,FALSE
3471,75,3,4,8,0.999936765,53400.3803,FALSE
3472,75,3,4.5,1,0.785666929,7693.64074,FALSE
3473,75,3,4.5,2,0.909693847,11487.9307,FALSE
3474,75,3,4.5,3,0.989188454,18504.4588,FALSE
3475,75,3,4.5,4,0.998535768,25656.8254,FALSE
3476,75,3,4.5,5,0.999532171,33103.907,FALSE
3477,75,3,4.5,6,0.999785683,40630.8553,FALSE
3478,75,3,4.5,7,0.999880434,48166.7588,FALSE
3479,75,3,4.5,8,0.999923959,55695.2246,FALSE
3480,75,3,5,1,0.784905124,7855.82448,FALSE
3481,75,3,5,2,0.91213964,12015.9082,FALSE
3482,75,3,5,3,0.989758103,19517.0937,FALSE
3483,75,3,5,4,0.998432937,26973.8748,FALSE
3484,75,3,5,5,0.999473471,34642.0534,FALSE
3485,75,3,5,6,0.999752049,42358.7977,FALSE
3486,75,3,5,7,0.999857957,50078.0835,FALSE
3487,75,3,5,8,0.999907728,57786.9517,FALSE
3488,75,3,5.5,1,0.783961425,8013.95515,FALSE
3489,75,3,5.5,2,0.914041634,12629.2954,FALSE
3490,75,3,5.5,3,0.98992481,20478.1772,FALSE
3491,75,3,5.5,4,0.998281258,28185.2238,FALSE
3492,75,3,5.5,5,0.9994004,36048.7122,FALSE
3493,75,3,5.5,6,0.999709949,43943.544,FALSE
3494,75,3,5.5,7,0.999829889,51835.0639,FALSE
3495,75,3,5.5,8,0.999887369,59714.9326,FALSE
3496,75,3,6,1,0.782815906,8168.72093,FALSE
3497,75,3,6,2,0.915301158,13969.0092,FALSE
3498,75,3,6,3,0.989777619,21375.6772,FALSE
3499,75,3,6,4,0.998106621,29302.5111,FALSE
3500,75,3,6,5,0.999313635,37347.6301,FALSE
3501,75,3,6,6,0.999658232,45409.7579,FALSE
3502,75,3,6,7,0.999795935,53463.2081,FALSE
3503,75,3,6,8,0.999862018,61504.366,FALSE
3504,75,4,3.5,1,0.82119673,8756.4101,FALSE
3505,75,4,3.5,2,0.946157752,11942.7537,FALSE
3506,75,4,3.5,3,0.995466491,16660.6957,FALSE
3507,75,4,3.5,4,0.999145249,24016.4942,FALSE
3508,75,4,3.5,5,0.999705018,30917.8426,FALSE
3509,75,4,3.5,6,0.999862721,37991.3603,FALSE
3510,75,4,3.5,7,0.999923417,45111.6123,FALSE
3511,75,4,3.5,8,0.999951803,52237.9052,FALSE
3512,75,4,4,1,0.819729243,8910.85721,FALSE
3513,75,4,4,2,0.947395544,12422.3638,FALSE
3514,75,4,4,3,0.995262183,18354.2943,FALSE
3515,75,4,4,4,0.999048348,25577.3743,FALSE
3516,75,4,4,5,0.999660404,32777.5685,FALSE
3517,75,4,4,6,0.999838082,40091.5017,FALSE
3518,75,4,4,7,0.999907813,47427.9033,FALSE
3519,75,4,4,8,0.999940915,54763.3173,FALSE
3520,75,4,4.5,1,0.818076786,9059.58203,FALSE
3521,75,4,4.5,2,0.947893772,12909.0864,FALSE
3522,75,4,4.5,3,0.994974796,19867.8657,FALSE
3523,75,4,4.5,4,0.998929775,27000.8183,FALSE
3524,75,4,4.5,5,0.999607241,34448.9645,FALSE
3525,75,4,4.5,6,0.999807949,41972.8869,FALSE
3526,75,4,4.5,7,0.999888165,49508.7712,FALSE
3527,75,4,4.5,8,0.999927246,57037.354,FALSE
3528,75,4,5,1,0.816219927,9203.67297,FALSE
3529,75,4,5,2,0.947849301,13431.4522,FALSE
3530,75,4,5,3,0.994577336,20860.4634,FALSE
3531,75,4,5,4,0.998788687,28299.1017,FALSE
3532,75,4,5,5,0.999539181,35965.9107,FALSE
3533,75,4,5,6,0.999769927,43682.9743,FALSE
3534,75,4,5,7,0.999864085,51402.1747,FALSE
3535,75,4,5,8,0.999909951,59111.2617,FALSE
3536,75,4,5.5,1,0.814234081,9344.79135,FALSE
3537,75,4,5.5,2,0.947413324,14029.9495,FALSE
3538,75,4,5.5,3,0.994092491,21799.417,FALSE
3539,75,4,5.5,4,0.99861217,29492.4741,FALSE
3540,75,4,5.5,5,0.999459022,37355.2893,FALSE
3541,75,4,5.5,6,0.999724472,45250.7262,FALSE
3542,75,4,5.5,7,0.999834077,53142.6615,FALSE
3543,75,4,5.5,8,0.999888531,61021.8153,FALSE
3544,75,4,6,1,0.812234228,9483.75189,FALSE
3545,75,4,6,2,0.946610518,15521.521,FALSE
3546,75,4,6,3,0.993499026,22678.7854,FALSE
3547,75,4,6,4,0.998414302,30594.5711,FALSE
3548,75,4,6,5,0.999364931,38638.3589,FALSE
3549,75,4,6,6,0.999670144,46700.0415,FALSE
3550,75,4,6,7,0.999798139,54753.6123,FALSE
3551,75,4,6,8,0.999861868,62794.3587,FALSE
3552,75,5,3.5,1,0.850638653,10158.1483,FALSE
3553,75,5,3.5,2,0.972993712,13373.5671,FALSE
3554,75,5,3.5,3,0.997217158,18050.7874,FALSE
3555,75,5,3.5,4,0.999332454,25410.7026,FALSE
3556,75,5,3.5,5,0.99974782,32300.5679,FALSE
3557,75,5,3.5,6,0.999876652,39374.2393,FALSE
3558,75,5,3.5,7,0.999929333,46494.5294,FALSE
3559,75,5,3.5,8,0.999954435,53621.7014,FALSE
3560,75,5,4,1,0.848180806,10292.0979,FALSE
3561,75,5,4,2,0.971792926,13830.0273,FALSE
3562,75,5,4,3,0.996844492,19743.7616,FALSE
3563,75,5,4,4,0.999219153,26940.1555,FALSE
3564,75,5,4,5,0.999697624,34140.2405,FALSE
3565,75,5,4,6,0.999849663,41453.9,FALSE
3566,75,5,4,7,0.999912114,48791.0393,FALSE
3567,75,5,4,8,0.999942821,56125.6966,FALSE
3568,75,5,4.5,1,0.845484025,10422.8814,FALSE
3569,75,5,4.5,2,0.970316589,14296.8984,FALSE
3570,75,5,4.5,3,0.996431487,21217.3992,FALSE
3571,75,5,4.5,4,0.999086599,28347.8214,FALSE
3572,75,5,4.5,5,0.999637695,35791.5756,FALSE
3573,75,5,4.5,6,0.999816398,43315.782,FALSE
3574,75,5,4.5,7,0.999890986,50851.1104,FALSE
3575,75,5,4.5,8,0.999928071,58379.8901,FALSE
3576,75,5,5,1,0.842776374,10547.9715,FALSE
3577,75,5,5,2,0.968603485,14795.3824,FALSE
3578,75,5,5,3,0.99594864,22189.5025,FALSE
3579,75,5,5,4,0.998927731,29619.4527,FALSE
3580,75,5,5,5,0.999565468,37289.9796,FALSE
3581,75,5,5,6,0.999776059,45007.4453,FALSE
3582,75,5,5,7,0.999865122,52726.4332,FALSE
3583,75,5,5,8,0.999909722,60435.5212,FALSE
3584,75,5,5.5,1,0.839945325,10671.948,FALSE
3585,75,5,5.5,2,0.966721281,15397.358,FALSE
3586,75,5,5.5,3,0.995408181,23111.1491,FALSE
3587,75,5,5.5,4,0.998743664,30799.8167,FALSE
3588,75,5,5.5,5,0.999480101,38661.9812,FALSE
3589,75,5,5.5,6,0.999727504,46556.0321,FALSE
3590,75,5,5.5,7,0.99983351,54448.8375,FALSE
3591,75,5,5.5,8,0.999886944,62328.2281,FALSE
3592,75,5,6,1,0.837048179,10794.5666,FALSE
3593,75,5,6,2,0.964687983,16805.8643,FALSE
3594,75,5,6,3,0.994788094,23973.1704,FALSE
3595,75,5,6,4,0.998533767,31884.3875,FALSE
3596,75,5,6,5,0.999381052,39928.5174,FALSE
3597,75,5,6,6,0.999669781,47989.9116,FALSE
3598,75,5,6,7,0.999795185,56043.0424,FALSE
3599,75,5,6,8,0.999858957,64084.6075,FALSE
3600,75,6,3.5,1,0.874228335,11555.978,FALSE
3601,75,6,3.5,2,0.982823036,14773.4562,FALSE
3602,75,6,3.5,3,0.997730181,19438.3006,FALSE
3603,75,6,3.5,4,0.999398934,26797.7961,FALSE
3604,75,6,3.5,5,0.999763736,33686.142,FALSE
3605,75,6,3.5,6,0.999881865,40755.9016,FALSE
3606,75,6,3.5,7,0.999931193,47878.1137,FALSE
3607,75,6,3.5,8,0.9999553,55003.3474,FALSE
3608,75,6,4,1,0.870929057,11669.4221,FALSE
3609,75,6,4,2,0.981086228,15210.6888,FALSE
3610,75,6,4,3,0.997339852,21173.2464,FALSE
3611,75,6,4,4,0.999279037,28302.5827,FALSE
3612,75,6,4,5,0.999709551,35501.8722,FALSE
3613,75,6,4,6,0.999852631,42814.3225,FALSE
3614,75,6,4,7,0.999912816,50151.6031,FALSE
3615,75,6,4,8,0.999942899,57487.0268,FALSE
3616,75,6,4.5,1,0.867499494,11780.0452,FALSE
3617,75,6,4.5,2,0.979189615,15658.1485,FALSE
3618,75,6,4.5,3,0.996912093,22562.9894,FALSE
3619,75,6,4.5,4,0.999136439,29689.7639,FALSE
3620,75,6,4.5,5,0.999645462,37134.2386,FALSE
3621,75,6,4.5,6,0.999817257,44657.8615,FALSE
3622,75,6,4.5,7,0.999890168,52192.3872,FALSE
3623,75,6,4.5,8,0.999926869,59724.2479,FALSE
3624,75,6,5,1,0.864018288,11888.2875,FALSE
3625,75,6,5,2,0.97720191,16143.7781,FALSE
3626,75,6,5,3,0.996422507,23516.7725,FALSE
3627,75,6,5,4,0.99896849,30948.6492,FALSE
3628,75,6,5,5,0.999567885,38614.7561,FALSE
3629,75,6,5,6,0.999773618,46331.3374,FALSE
3630,75,6,5,7,0.99986235,54050.6147,FALSE
3631,75,6,5,8,0.999907465,61759.7647,FALSE
3632,75,6,5.5,1,0.860480341,11995.1907,FALSE
3633,75,6,5.5,2,0.975076405,16727.6814,FALSE
3634,75,6,5.5,3,0.995873528,24420.7376,FALSE
3635,75,6,5.5,4,0.998774836,32107.437,FALSE
3636,75,6,5.5,5,0.9994781,39968.6939,FALSE
3637,75,6,5.5,6,0.999722017,47863.0077,FALSE
3638,75,6,5.5,7,0.999828742,55755.2501,FALSE
3639,75,6,5.5,8,0.999883287,63635.0624,FALSE
3640,75,6,6,1,0.856919919,12101.5948,FALSE
3641,75,6,6,2,0.972816087,18108.0402,FALSE
3642,75,6,6,3,0.995246152,25265.5297,FALSE
3643,75,6,6,4,0.998556601,33173.9588,FALSE
3644,75,6,6,5,0.999372151,41218.1865,FALSE
3645,75,6,6,6,0.999660063,49280.2764,FALSE
3646,75,6,6,7,0.999788017,57334.1842,FALSE
3647,75,6,6,8,0.999853797,65374.5273,FALSE
3648,75,7,3.5,1,0.891396588,12950.048,FALSE
3649,75,7,3.5,2,0.986045209,16163.3255,FALSE
3650,75,7,3.5,3,0.997871367,20827.9467,FALSE
3651,75,7,3.5,4,0.999410232,28178.0704,FALSE
3652,75,7,3.5,5,0.999764288,35068.565,FALSE
3653,75,7,3.5,6,0.999881283,42140.8867,FALSE
3654,75,7,3.5,7,0.999930566,49257.6087,FALSE
3655,75,7,3.5,8,0.999954753,56388.8059,FALSE
3656,75,7,4,1,0.887594367,13042.9977,FALSE
3657,75,7,4,2,0.984360355,16578.6762,FALSE
3658,75,7,4,3,0.997472891,22545.0124,FALSE
3659,75,7,4,4,0.999281851,29671.273,FALSE
3660,75,7,4,5,0.999706136,36863.9004,FALSE
3661,75,7,4,6,0.999849805,44176.0178,FALSE
3662,75,7,4,7,0.999910709,51511.3973,FALSE
3663,75,7,4,8,0.999941237,58848.2827,FALSE
3664,75,7,4.5,1,0.883709197,13134.2526,FALSE
3665,75,7,4.5,2,0.982545662,17007.9734,FALSE
3666,75,7,4.5,3,0.997040022,23903.7679,FALSE
3667,75,7,4.5,4,0.999130968,31028.7702,FALSE
3668,75,7,4.5,5,0.99963802,38476.6469,FALSE
3669,75,7,4.5,6,0.999811489,46001.2637,FALSE
3670,75,7,4.5,7,0.999886648,53536.4731,FALSE
3671,75,7,4.5,8,0.99992443,61066.0743,FALSE
3672,75,7,5,1,0.879766614,13224.6997,FALSE
3673,75,7,5,2,0.980591482,17474.0291,FALSE
3674,75,7,5,3,0.996535734,24841.55,FALSE
3675,75,7,5,4,0.998955261,32275.3595,FALSE
3676,75,7,5,5,0.999555183,39938.0263,FALSE
3677,75,7,5,6,0.999764963,47655.9992,FALSE
3678,75,7,5,7,0.99985688,55373.4183,FALSE
3679,75,7,5,8,0.999903709,63083.8142,FALSE
3680,75,7,5.5,1,0.875773554,13314.3706,FALSE
3681,75,7,5.5,2,0.978477137,18051.007,FALSE
3682,75,7,5.5,3,0.99597374,25727.8577,FALSE
3683,75,7,5.5,4,0.998751982,33410.0357,FALSE
3684,75,7,5.5,5,0.999458283,41275.1822,FALSE
3685,75,7,5.5,6,0.999709541,49170.5708,FALSE
3686,75,7,5.5,7,0.999820571,57060.7858,FALSE
3687,75,7,5.5,8,0.99987777,64940.1582,FALSE
3688,75,7,6,1,0.871759812,13404.5345,FALSE
3689,75,7,6,2,0.976283634,19395.9414,FALSE
3690,75,7,6,3,0.112157746,500827.379,TRUE
3691,75,7,6,4,0.998518166,34463.5505,FALSE
3692,75,7,6,5,0.999344626,42508.8054,FALSE
3693,75,7,6,6,0.99964273,50571.4572,FALSE
3694,75,7,6,7,0.999776911,58624.5668,FALSE
3695,75,7,6,8,0.999846112,66664.8687,FALSE
3696,75,8,3.5,1,0.902819737,14340.8941,FALSE
3697,75,8,3.5,2,0.987107383,17549.5553,FALSE
3698,75,8,3.5,3,0.99784681,22211.715,FALSE
3699,75,8,3.5,4,0.999388419,29560.8284,FALSE
3700,75,8,3.5,5,0.999754368,36454.6226,FALSE
3701,75,8,3.5,6,0.999876681,43522.0918,FALSE
3702,75,8,3.5,7,0.999927894,50643.121,FALSE
3703,75,8,3.5,8,0.999953153,57773.0333,FALSE
3704,75,8,4,1,0.898835187,14413.0972,FALSE
3705,75,8,4,2,0.985479879,17944.2297,FALSE
3706,75,8,4,3,0.997432607,23865.9747,FALSE
3707,75,8,4,4,0.999250569,31037.4413,FALSE
3708,75,8,4,5,0.999691906,38220.902,FALSE
3709,75,8,4,6,0.999842313,45538.2337,FALSE
3710,75,8,4,7,0.999906549,52875.6612,FALSE
3711,75,8,4,8,0.999938681,60210.3793,FALSE
3712,75,8,4.5,1,0.89473142,14485.257,FALSE
3713,75,8,4.5,2,0.983721787,18353.9372,FALSE
3714,75,8,4.5,3,0.996982323,25244.7623,FALSE
3715,75,8,4.5,4,0.999090355,32371.3043,FALSE
3716,75,8,4.5,5,0.999617111,39819.0303,FALSE
3717,75,8,4.5,6,0.999800934,47345.8946,FALSE
3718,75,8,4.5,7,0.999880404,54880.3253,FALSE
3719,75,8,4.5,8,0.999920486,62408.7143,FALSE
3720,75,8,5,1,0.890571622,14557.766,FALSE
3721,75,8,5,2,0.981818252,18801.0159,FALSE
3722,75,8,5,3,0.996460131,26167.3616,FALSE
3723,75,8,5,4,0.998902968,33595.8005,FALSE
3724,75,8,5,5,0.99952769,41265.5786,FALSE
3725,75,8,5,6,0.999750645,48979.9668,FALSE
3726,75,8,5,7,0.999848408,56697.0325,FALSE
3727,75,8,5,8,0.999898095,64407.1421,FALSE
3728,75,8,5.5,1,0.886360526,14630.3712,FALSE
3729,75,8,5.5,2,0.97979334,19362.1654,FALSE
3730,75,8,5.5,3,0.995879879,27033.6138,FALSE
3731,75,8,5.5,4,0.998681785,34719.5869,FALSE
3732,75,8,5.5,5,0.999423775,42584.6535,FALSE
3733,75,8,5.5,6,0.999690498,50477.5728,FALSE
3734,75,8,5.5,7,0.999809303,58370.7006,FALSE
3735,75,8,5.5,8,0.999870294,66248.8676,FALSE
3736,75,8,6,1,0.882128728,14704.2749,FALSE
3737,75,8,6,2,0.977639662,20688.4114,FALSE
3738,75,8,6,3,0.995231039,27844.9195,FALSE
3739,75,8,6,4,0.998434094,35754.1787,FALSE
3740,75,8,6,5,0.999301745,43800.133,FALSE
3741,75,8,6,6,0.99961885,51861.2215,FALSE
3742,75,8,6,7,0.999762357,59913.5918,FALSE
3743,75,8,6,8,0.999836489,67956.6145,FALSE
3744,75,9,3.5,1,0.909943187,15729.1406,FALSE
3745,75,9,3.5,2,0.987265257,18935.3683,FALSE
3746,75,9,3.5,3,0.997724051,23591.4577,FALSE
3747,75,9,3.5,4,0.999343107,30944.8645,FALSE
3748,75,9,3.5,5,0.999736374,37837.7787,FALSE
3749,75,9,3.5,6,0.999868151,44904.1415,FALSE
3750,75,9,3.5,7,0.999923431,52025.6005,FALSE
3751,75,9,3.5,8,0.99995046,59154.0917,FALSE
3752,75,9,4,1,0.905941775,15780.8296,FALSE
3753,75,9,4,2,0.985657055,19309.0636,FALSE
3754,75,9,4,3,0.997287692,25238.4967,FALSE
3755,75,9,4,4,0.999193981,32399.7535,FALSE
3756,75,9,4,5,0.99966815,39584.2058,FALSE
3757,75,9,4,6,0.999830792,46900.1587,FALSE
3758,75,9,4,7,0.999900311,54234.3889,FALSE
3759,75,9,4,8,0.999934795,61573.1176,FALSE
3760,75,9,4.5,1,0.901814567,15833.9205,FALSE
3761,75,9,4.5,2,0.98391213,19699.5199,FALSE
3762,75,9,4.5,3,0.996812279,26584.5284,FALSE
3763,75,9,4.5,4,0.999020733,33714.2178,FALSE
3764,75,9,4.5,5,0.999587055,41161.1161,FALSE
3765,75,9,4.5,6,0.999786104,48685.4026,FALSE
3766,75,9,4.5,7,0.999871889,56222.5206,FALSE
3767,75,9,4.5,8,0.999915224,63752.0824,FALSE
3768,75,9,5,1,0.897600456,15891.0075,FALSE
3769,75,9,5,2,0.982056033,20126.4842,FALSE
3770,75,9,5,3,0.996266995,27492.433,FALSE
3771,75,9,5,4,0.998816442,34919.8373,FALSE
3772,75,9,5,5,0.999490769,42585.7516,FALSE
3773,75,9,5,6,0.999731372,50303.863,FALSE
3774,75,9,5,7,0.999837328,58022.406,FALSE
3775,75,9,5,8,0.999891076,65732.3548,FALSE
3776,75,9,5.5,1,0.893333378,15943.6025,FALSE
3777,75,9,5.5,2,0.980054041,20668.2641,FALSE
3778,75,9,5.5,3,0.995656951,28344.2451,FALSE
3779,75,9,5.5,4,0.998582316,36025.8869,FALSE
3780,75,9,5.5,5,0.999377864,43888.9839,FALSE
3781,75,9,5.5,6,0.999666236,51783.4053,FALSE
3782,75,9,5.5,7,0.999794823,59675.3889,FALSE
3783,75,9,5.5,8,0.999861317,67556.2426,FALSE
3784,75,9,6,1,0.889027833,16001.7026,FALSE
3785,75,9,6,2,0.977934163,21979.8253,FALSE
